날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-06-13","맛김","5.25kcal","돼지불고기(05)(06)(10)","303.45kcal","닭갈비(05)(06)(15)","232.66kcal","","","2396.66kcal"
"2021-06-13","시금치무침(05)(06)","23.98kcal","양배추쌈(05)(06)","65.87kcal","오이무침(05)(06)","21.84kcal","","","2396.66kcal"
"2021-06-13","배추김치(5~6월)","19.01kcal","파겉절이(05)(06)","30.54kcal","식탁비치용 양념(06)","39.97kcal","","","2396.66kcal"
"2021-06-13","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","19.01kcal","배추김치(5~6월)","19.01kcal","","","2396.66kcal"
"2021-06-13","","","멜론(여름)","82.8kcal","망고 주스(180㎖/캔)","26kcal","","","2396.66kcal"
"2021-06-14","밥","364.82kcal","밥","364.82kcal","치킨마요덮밥(01)(06)(15)","1043.29kcal","","","2912.52kcal"
"2021-06-14","패주미역국(05)(18)","29.72kcal","호박고추장찌개(05)(06)(09)(10)","81.28kcal","쇠고기육개장(01)(05)(16)","77.29kcal","","","2912.52kcal"
"2021-06-14","버섯야채볶음(05)(06)","52.75kcal","꽈리고추멸치볶음(05)(06)","77.2kcal","무초절이","29.65kcal","","","2912.52kcal"
"2021-06-14","스크램블에그(01)(12)","167.23kcal","오징어튀김(05)(06)","349.47kcal","식탁비치용 양념(06)","39.97kcal","","","2912.52kcal"
"2021-06-14","배추김치(5~6월)","19.01kcal","배추김치(5~6월)","19.01kcal","배추김치(5~6월)","19.01kcal","","","2912.52kcal"
"2021-06-14","","","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효 음료(02)","56kcal","","","2912.52kcal"
"2021-06-15","밥","364.82kcal","잡곡밥","389.85kcal","밥","364.82kcal","","","2715.71kcal"
"2021-05-23","우유(백색우유(200ML,연간))(02)","122kcal","식혜","82kcal","배추김치(5~6월)","18.69kcal","","","2695.59kcal"
"2021-05-23","","","","","라면(즉석 컵)(06)","365kcal","","","2695.59kcal"
"2021-05-24","밥","364.82kcal","밥","364.82kcal","카레밥(06)(10)","615.62kcal","","","3161.51kcal"
"2021-05-24","느타리버섯국(01)(05)(16)","50.18kcal","쇠고기육개장(01)(05)(16)","79.54kcal","생선묵찌개(05)(06)","82.1kcal","","","3161.51kcal"
"2021-05-24","소시지야채볶음(05)(06)(10)(12)","211.47kcal","오징어채버터볶음(01)(12)","121.47kcal","양파닭(06)(15)","265.79kcal","","","3161.51kcal"
"2021-05-24","깻잎조림(05)(06)","22.96kcal","야채튀김(01)(05)(06)(12)","405.27kcal","파닭(파채닭튀김)(06)(15)","277.37kcal","","","3161.51kcal"
"2021-05-24","배추김치(5~6월)","18.69kcal","맛김","5.25kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3161.51kcal"
"2021-05-24","","","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","","","3161.51kcal"
"2021-05-24","","","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효 음료(02)","56kcal","","","3161.51kcal"
"2021-05-25","밥","364.82kcal","밥","364.82kcal","햄치즈버거(01)(02)(06)(10)(12)","1136.19kcal","","","3242.25kcal"
"2021-05-25","콩나물무채국(05)","20.35kcal","두부된장찌개(05)(06)","63.71kcal","콘푸로스트","105.77kcal","","","3242.25kcal"
"2021-05-25","오징어볶음(05)(06)(17)","137.73kcal","한우불고기(05)(06)(16)","112.65kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3242.25kcal"
"2021-05-25","두부조림(05)(06)","111.52kcal","모듬쌈(05)(06)","67.91kcal","가공우유(바나나)(02)","167kcal","","","3242.25kcal"
"2021-05-25","배추김치(5~6월)","18.69kcal","저염쌈장(05)(06)","132.33kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3242.25kcal"
"2021-05-25","","","파김치","21.24kcal","에너지바","188kcal","","","3242.25kcal"
"2021-05-25","","","참외(4월~5월)","57kcal","","","","","3242.25kcal"
"2021-05-26","밥","364.82kcal","밥","364.82kcal","밥","364.82kcal","","","3640.42kcal"
"2021-05-26","김치찌개(05)(10)","84.17kcal","순두부찌개(01)(05)(10)(18)","120.44kcal","삼겹살구이(10)","1014.52kcal","","","3640.42kcal"
"2021-05-26","감자조림(05)(06)","57.93kcal","돈가스(06)(10)","534.51kcal","무생채","29.51kcal","","","3640.42kcal"
"2021-05-26","스크램블에그(01)(12)","170.9kcal","오이양파장아찌(05)(06)","46.32kcal","풋고추된장무침(05)(06)","47.56kcal","","","3640.42kcal"
"2021-05-26","깍두기(임가공)","28.95kcal","야채샐러드(01)(12)","130.99kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3640.42kcal"
"2021-05-26","","","깍두기(임가공)","28.95kcal","배추김치(5~6월)","18.69kcal","","","3640.42kcal"
"2021-05-26","","","주스,카프리썬 오렌지(200ml,파우치)","60kcal","생수(500ML,후식)","0kcal","","","3640.42kcal"
"2021-05-26","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3640.42kcal"
"2021-05-27","밥","364.82kcal","밥","364.82kcal","자장면(01)(05)(06)(10)","845.56kcal","","","3190.84kcal"
"2021-05-27","생선묵국(05)(06)","67.57kcal","콩나물국(05)","16.53kcal","만두튀김(01)(05)(06)(10)","537.61kcal","","","3190.84kcal"
"2021-05-27","애호박나물(09)","49.86kcal","닭갈비(05)(06)(15)","234.6kcal","단무지무침","16.8kcal","","","3190.84kcal"
"2021-05-27","마파두부(05)(06)(10)(12)","255.64kcal","맛김","5.25kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3190.84kcal"
"2021-05-27","배추김치(5~6월)","18.69kcal","멸치무침(01)(05)(06)","151.69kcal","배추김치(5~6월)","18.69kcal","","","3190.84kcal"
"2021-05-27","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","18.69kcal","레몬에이드","26kcal","","","3190.84kcal"
"2021-05-27","","","대추방울토마토(생산기)(12)","25.5kcal","","","","","3190.84kcal"
"2021-05-28","밥","364.82kcal","잡곡밥","387.22kcal","밥","364.82kcal","","","2984.50kcal"
"2021-05-28","오징어국(05)(17)","48.02kcal","김치찌개(05)(10)","84.17kcal","감자양파찌개(05)(06)","68.6kcal","","","2984.50kcal"
"2021-05-28","비엔나소시지케찹조림(05)(06)(10)(12)","286.53kcal","민물장어튀김(05)(06)(12)","427.11kcal","돼지불고기(05)(06)(10)","321.56kcal","","","2984.50kcal"
"2021-05-28","시금치무침(05)(06)","25.14kcal","부추겉절이(05)(06)","34.37kcal","오이무침(05)(06)","25.49kcal","","","2984.50kcal"
"2021-05-28","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2984.50kcal"
"2021-05-28","우유(백색우유(200ML,연간))(02)","122kcal","이온음료","58.8kcal","배추김치(5~6월)","18.69kcal","","","2984.50kcal"
"2021-05-28","","","","","건빵(참깨맛)","249kcal","","","2984.50kcal"
"2021-05-29","핫도그빵(01)(06)(10)(12)","698.91kcal","밥","364.82kcal","밥","364.82kcal","","","3074.45kcal"
"2021-05-29","콘푸로스트","105.77kcal","배추된장국(05)(06)","33.44kcal","콩나물김치국(05)","27.72kcal","","","3074.45kcal"
"2021-05-29","가공우유(초코맛)(02)","126kcal","주꾸미삼겹살볶음(05)(06)(10)","337.96kcal","잡채(05)(06)(10)","242.42kcal","","","3074.45kcal"
"2021-05-29","우유(백색우유(200ML,연간))(02)","122kcal","모듬야채(05)(06)","59.96kcal","궁중떡볶이(05)(06)(16)","325.01kcal","","","3074.45kcal"
"2021-05-29","","","파겉절이(05)(06)","29.46kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3074.45kcal"
"2021-05-29","","","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","","","3074.45kcal"
"2021-05-29","","","참외(4월~5월)","57kcal","복숭아 주스(340㎖/캔)","81kcal","","","3074.45kcal"
"2021-05-30","밥","364.82kcal","밥","364.82kcal","고추참치덮밥","586.39kcal","","","2566.91kcal"
"2021-05-30","감자계란국(01)(05)","61.77kcal","버섯쇠고기찌개(05)(16)","53.67kcal","미역국(05)","15.75kcal","","","2566.91kcal"
"2021-05-30","돼지고기김치볶음(10)","221.26kcal","맛김","5.25kcal","계란찜(01)(09)","87.7kcal","","","2566.91kcal"
"2021-05-30","콩나물무침(05)(06)","33.64kcal","닭간장소스찜(05)(06)(15)","213.85kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2566.91kcal"
"2021-05-30","깍두기(임가공)","28.95kcal","브로콜리/초고추장(06)","58.2kcal","백김치","15.12kcal","","","2566.91kcal"
"2021-05-30","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","18.69kcal","아이스크림, 떠먹는형","180kcal","","","2566.91kcal"
"2021-05-30","","","포도 주스(180㎖/캔)","84.51kcal","","","","","2566.91kcal"
"2021-05-31","밥","364.82kcal","밥","364.82kcal","밥","364.82kcal","","","2974.27kcal"
"2021-05-31","무국(05)(16)","45.69kcal","사골곰탕","216.43kcal","닭고기육개장(05)(15)","155.21kcal","","","2974.27kcal"
"2021-05-31","감자채볶음","65.92kcal","코다리강정(06)(12)","399.61kcal","생선가스(01)(06)","533.45kcal","","","2974.27kcal"
"2021-05-31","오징어젓무침(17)","41.71kcal","꽈리고추찜(05)(06)","14.62kcal","감자샐러드(01)","102.06kcal","","","2974.27kcal"
"2021-05-31","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2974.27kcal"
"2021-05-31","","","우유(백색우유(200ML,연간))(02)","122kcal","깍두기(임가공)","28.95kcal","","","2974.27kcal"
"2021-05-31","","","","","유산균 발효 음료(02)","56kcal","","","2974.27kcal"
"2021-06-01","밥","364.82kcal","밥","364.82kcal","쇠고기버섯덮밥(05)(06)(16)","499.14kcal","","","2409.18kcal"
"2021-06-01","쇠고기미역국(05)(16)","40.87kcal","감자양파찌개(05)(06)","60.74kcal","호박고추장찌개(05)(06)(09)(10)","81.28kcal","","","2409.18kcal"
"2021-06-01","꽈리고추멸치볶음(05)(06)","77.2kcal","돼지불고기(05)(06)(10)","303.45kcal","오이무침(05)(06)","21.84kcal","","","2409.18kcal"
"2021-06-01","스크램블에그(01)(12)","167.23kcal","무생채","30.03kcal","식탁비치용 양념(06)","39.97kcal","","","2409.18kcal"
"2021-06-01","배추김치(5~6월)","19.01kcal","모듬쌈(05)(06)","61.26kcal","배추김치(5~6월)","19.01kcal","","","2409.18kcal"
"2021-06-01","","","배추김치(5~6월)","19.01kcal","탄산음료","117.5kcal","","","2409.18kcal"
"2021-06-01","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2409.18kcal"
"2021-06-02","밥","364.82kcal","밥","364.82kcal","잡곡밥","389.85kcal","","","2744.29kcal"
"2021-06-02","김치찌개(10)","74.62kcal","무국(05)(16)","46.75kcal","북어채국(01)(05)","44.49kcal","","","2744.29kcal"
"2021-06-02","오징어볶음(05)(06)(17)","139.73kcal","닭갈비(05)(06)(15)","232.66kcal","돼지고기강정(05)(06)(10)(12)","600.34kcal","","","2744.29kcal"
"2021-06-02","시금치무침(05)(06)","23.98kcal","새우살계란찜(01)(09)","110.8kcal","감자조림(05)(06)","59.04kcal","","","2744.29kcal"
"2021-06-02","총각김치","16.4kcal","배추김치(5~6월)","19.01kcal","식탁비치용 양념(06)","39.97kcal","","","2744.29kcal"
"2021-06-02","우유(백색우유(200ML,연간))(02)","122kcal","참외,신선형(참외(78월))","76kcal","배추김치(5~6월)","19.01kcal","","","2744.29kcal"
"2021-06-02","","","","","생수(500ML,후식)","0kcal","","","2744.29kcal"
"2021-06-03","밥","364.82kcal","잡곡밥","389.85kcal","밥","364.82kcal","","","2967.34kcal"
"2021-06-03","생선묵국(05)(06)","63.46kcal","감자탕(김치)(05)(06)(10)","349.71kcal","무국(05)(16)","46.75kcal","","","2967.34kcal"
"2021-06-03","애호박나물(09)","47.98kcal","가지굴소스볶음(05)(06)","49.27kcal","야채튀김(01)(05)(06)(12)","382.12kcal","","","2967.34kcal"
"2021-06-03","쇠고기버섯볶음(05)(06)(16)","98.3kcal","갈치순살튀김(05)(06)","336.21kcal","닭매운찜(콩나물)(05)(06)(15)","228.32kcal","","","2967.34kcal"
"2021-06-03","배추김치(5~6월)","19.01kcal","배추김치(5~6월)","19.01kcal","식탁비치용 양념(06)","39.97kcal","","","2967.34kcal"
"2021-06-03","우유(백색우유(200ML,연간))(02)","122kcal","토마토,신선형(토마토(58월))(12)","26.73kcal","배추김치(5~6월)","19.01kcal","","","2967.34kcal"
"2021-05-12","쇠고기버섯볶음(05)(06)(16)","97.94kcal","잡채(05)(06)(10)","242.42kcal","돈가스(06)(10)","534.51kcal","","","3119.36kcal"
"2021-05-12","콩나물무침(05)(06)","33.64kcal","오징어튀김(05)(06)","370.58kcal","오이양파장아찌(05)(06)","46.32kcal","","","3119.36kcal"
"2021-05-12","깍두기(임가공)","28.95kcal","배추김치(5~6월)","18.69kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3119.36kcal"
"2021-05-12","","","우유(백색우유(200ML,연간))(02)","122kcal","감자샐러드(01)","102.06kcal","","","3119.36kcal"
"2021-05-12","","","","","깍두기(임가공)","28.95kcal","","","3119.36kcal"
"2021-05-12","","","","","이온음료","58.8kcal","","","3119.36kcal"
"2021-05-13","밥","364.82kcal","밥","364.82kcal","에그햄치즈버거(01)(02)(06)(10)(12)","1086.14kcal","","","2966.24kcal"
"2021-05-13","순두부찌개(01)(05)(10)(18)","120.44kcal","아욱된장국(05)(06)","38.11kcal","콘푸로스트","105.77kcal","","","2966.24kcal"
"2021-05-13","비엔나소시지케찹조림(05)(06)(10)(12)","286.53kcal","쇠고기불고기(05)(06)(16)","106.84kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2966.24kcal"
"2021-05-13","시금치무침(05)(06)","25.14kcal","모듬쌈(05)(06)","67.91kcal","우유(백색우유(200ML,연간))(02)","244kcal","","","2966.24kcal"
"2021-05-13","깍두기(임가공)","28.95kcal","무생채","29.51kcal","","","","","2966.24kcal"
"2021-05-13","생수(500ML,후식)","0kcal","파김치","21.24kcal","","","","","2966.24kcal"
"2021-05-13","","","대추방울토마토(생산기)(12)","25.5kcal","","","","","2966.24kcal"
"2021-05-14","밥","364.82kcal","잡곡밥","387.22kcal","제육덮밥(05)(06)(10)","636.69kcal","","","3252.47kcal"
"2021-05-14","무국(05)(16)","45.69kcal","부대찌개(05)(10)","192.92kcal","감자국(05)","39.96kcal","","","3252.47kcal"
"2021-05-14","마파두부(05)(06)(10)(12)","255.64kcal","삼치순살튀김(05)(06)","332.25kcal","새우살야채튀김(01)(05)(06)(09)(12)","424.57kcal","","","3252.47kcal"
"2021-05-14","버섯야채볶음(05)(06)","55.41kcal","콩자반(05)(06)","126.45kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3252.47kcal"
"2021-05-14","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","배추김치(5~6월)","18.69kcal","","","3252.47kcal"
"2021-05-14","우유(백색우유(200ML,연간))(02)","122kcal","레몬에이드","26kcal","과일푸딩","126kcal","","","3252.47kcal"
"2021-05-15","밥","364.82kcal","밥","364.82kcal","잡곡밥","387.22kcal","","","2624.65kcal"
"2021-05-15","생선묵국(05)(06)","67.57kcal","호박고추장찌개(05)(06)(09)(10)","94.62kcal","김치찌개(05)(10)","84.17kcal","","","2624.65kcal"
"2021-05-15","호박쇠고기볶음(05)(06)(16)","86.55kcal","돈육굴소스양배추볶음(10)","274.85kcal","콩나물닭볶음(05)(06)(15)","204.79kcal","","","2624.65kcal"
"2021-05-15","콩나물무침(05)(06)","33.64kcal","깻잎조림(05)(06)","22.96kcal","오이무침(05)(06)","25.49kcal","","","2624.65kcal"
"2021-05-15","배추김치(5~6월)","18.69kcal","배추김치(5~6월)","18.69kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2624.65kcal"
"2021-05-15","우유(백색우유(200ML,연간))(02)","122kcal","아이스샌드","252kcal","깍두기(임가공)","28.95kcal","","","2624.65kcal"
"2021-05-15","","","","","주스,망고코넛(340ml/캔)","122.3kcal","","","2624.65kcal"
"2021-05-16","밥","364.82kcal","밥","364.82kcal","밥","364.82kcal","","","2711.98kcal"
"2021-05-16","콩나물무채국(05)","20.35kcal","닭곰탕(15)","141.71kcal","감자양파찌개(05)(06)","68.6kcal","","","2711.98kcal"
"2021-05-16","맛김","5.25kcal","낙지야채볶음(05)(06)","113.66kcal","돼지불고기(05)(06)(10)","321.56kcal","","","2711.98kcal"
"2021-05-16","감자조림(05)(06)","57.93kcal","계란찜(01)(09)","87.7kcal","파겉절이(05)(06)","29.46kcal","","","2711.98kcal"
"2021-05-16","마요오징어실채무침(01)(05)(06)(17)","147.49kcal","깍두기(임가공)","28.95kcal","모듬야채(05)(06)","59.96kcal","","","2711.98kcal"
"2021-05-16","배추김치(5~6월)","18.69kcal","커피음료","","식탁비치용 양념(05)(06)","50.52kcal","","","2711.98kcal"
"2021-05-16","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(5~6월)","18.69kcal","","","2711.98kcal"
"2021-05-16","","","","","즉석쌀국수(사골맛)","325kcal","","","2711.98kcal"
"2021-05-17","밥","364.82kcal","밥","364.82kcal","자장밥(05)(06)(10)","780.62kcal","","","3537.69kcal"
"2021-05-17","쇠고기미역국(05)(16)","40.52kcal","꼬리곰탕","562.53kcal","감자계란국(01)(05)","61.77kcal","","","3537.69kcal"
"2021-05-17","꽈리고추멸치볶음(05)(06)","78.63kcal","버섯강정(06)(12)","333.75kcal","데리야끼갈릭치킨(01)(05)(06)(15)","450.11kcal","","","3537.69kcal"
"2021-05-17","스크램블에그(01)(12)","170.9kcal","오징어젓무침(17)","41.71kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3537.69kcal"
"2021-05-17","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","깍두기(임가공)","28.95kcal","","","3537.69kcal"
"2021-05-17","","","우유(백색우유(200ML,연간))(02)","122kcal","짜먹는요구르트(02)","38.4kcal","","","3537.69kcal"
"2021-05-18","불고기버거(01)(06)(10)(12)","684.71kcal","찹쌀밥","436.62kcal","쇠고기버섯덮밥(05)(06)(16)","507.64kcal","","","3238.67kcal"
"2021-05-18","가공우유(딸기)(02)","116kcal","삼계탕(15)","624.47kcal","두부된장찌개(05)(06)","63.71kcal","","","3238.67kcal"
"2021-05-18","콘푸로스트","105.77kcal","무생채","29.51kcal","두부조림(05)(06)","111.52kcal","","","3238.67kcal"
"2021-05-18","우유(백색우유(200ML,연간))(02)","122kcal","풋고추된장무침(05)(06)","47.56kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3238.67kcal"
"2021-05-18","","","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","","","3238.67kcal"
"2021-05-18","","","참외(4월~5월)","57kcal","아이스크림 팩형(02)","234kcal","","","3238.67kcal"
"2021-05-19","밥","364.82kcal","찰보리비빔밥(01)(05)(06)","634.1kcal","밥","364.82kcal","","","2577.33kcal"
"2021-05-19","팽이버섯계란국(01)(05)","67.3kcal","순두부백탕(05)","88.08kcal","오징어국(05)(17)","48.02kcal","","","2577.33kcal"
"2021-05-19","돼지고기김치볶음(10)","221.26kcal","맛김","5.25kcal","닭갈비(05)(06)(15)","234.6kcal","","","2577.33kcal"
"2021-05-19","시금치무침(05)(06)","25.14kcal","무나물(05)(06)","45.77kcal","오이부추무침(05)(06)","27.16kcal","","","2577.33kcal"
"2021-05-19","깍두기(임가공)","28.95kcal","배추김치(5~6월)","18.69kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2577.33kcal"
"2021-05-19","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","25.5kcal","깍두기(임가공)","28.95kcal","","","2577.33kcal"
"2021-05-19","","","","","워터젤리","176.4kcal","","","2577.33kcal"
"2021-05-20","밥","364.82kcal","쫄면(01)(05)(06)","819.95kcal","밥","364.82kcal","","","3583.51kcal"
"2021-05-20","북어채국(01)(05)","44.21kcal","치킨너겟(01)(06)(12)(15)","595.44kcal","콩나물국(05)","16.53kcal","","","3583.51kcal"
"2021-05-20","애호박나물(09)","49.86kcal","깍두기(임가공)","28.95kcal","돼지고기청경채볶음(05)(06)(10)","291.95kcal","","","3583.51kcal"
"2021-05-20","두부김치(05)(06)(10)","284.39kcal","탄산음료","117.5kcal","고등어순살튀김(05)(06)(07)","384.93kcal","","","3583.51kcal"
"2021-05-20","깍두기(임가공)","28.95kcal","","","식탁비치용 양념(05)(06)","50.52kcal","","","3583.51kcal"
"2021-05-20","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(5~6월)","18.69kcal","","","3583.51kcal"
"2021-05-20","","","","","생수(500ML,후식)","0kcal","","","3583.51kcal"
"2021-05-21","밥","364.82kcal","잡곡밥","387.22kcal","햄야채볶음밥(09)(10)","515.53kcal","","","2906.77kcal"
"2021-05-21","쇠고기감자국(05)(16)","51.11kcal","김치찌개(05)(10)","84.17kcal","짬뽕찌개(05)(06)(10)(17)","125.15kcal","","","2906.77kcal"
"2021-05-21","햄야채볶음(10)(12)","139.96kcal","오이무침(05)(06)","25.49kcal","떡볶이(01)(05)(06)","394.41kcal","","","2906.77kcal"
"2021-05-21","김자반","43kcal","오리훈제부추무침(05)(06)","256.8kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2906.77kcal"
"2021-05-21","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","깍두기(임가공)","28.95kcal","","","2906.77kcal"
"2021-05-21","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 콘,완제품(02)","270kcal","","","","","2906.77kcal"
"2021-05-22","떡만둣국(01)(05)(06)(10)","546.88kcal","현미밥","437.42kcal","밥","364.82kcal","","","2530.65kcal"
"2021-05-22","오징어채볶음(05)(06)(17)","95.16kcal","시금치된장국(05)(06)","35.84kcal","콩나물김치국(05)","27.72kcal","","","2530.65kcal"
"2021-05-22","배추김치(5~6월)","18.69kcal","돼지고기고추장볶음(05)(06)(10)","373.82kcal","맛김","5.25kcal","","","2530.65kcal"
"2021-05-22","우유(백색우유(200ML,연간))(02)","122kcal","버섯야채볶음(05)(06)","55.41kcal","닭매운찜(콩나물)(05)(06)(15)","234.28kcal","","","2530.65kcal"
"2021-05-22","","","배추김치(5~6월)","18.69kcal","브로콜리/초고추장(06)","58.2kcal","","","2530.65kcal"
"2021-05-22","","","참외(4월~5월)","57kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2530.65kcal"
"2021-05-22","","","","","깍두기(임가공)","28.95kcal","","","2530.65kcal"
"2021-05-22","","","","","파인애플에이드 190ml","","","","2530.65kcal"
"2021-05-23","밥","364.82kcal","잡곡밥","387.22kcal","밥","364.82kcal","","","2695.59kcal"
"2021-05-23","미역국(05)","15.75kcal","닭볶음탕(05)(06)(15)","197.67kcal","무국(05)(16)","45.69kcal","","","2695.59kcal"
"2021-05-23","쇠고기버섯볶음(05)(06)(16)","97.94kcal","감자채볶음","65.92kcal","오삼불고기(05)(06)(10)(17)","348.14kcal","","","2695.59kcal"
"2021-05-23","콩나물무침(05)(06)","33.64kcal","방어순살조림(05)(06)","62.64kcal","오이무침(05)(06)","25.49kcal","","","2695.59kcal"
"2021-05-23","배추김치(5~6월)","18.69kcal","깍두기(임가공)","28.95kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2695.59kcal"
"2021-04-30","배추김치(3~4월)","6.75kcal","파김치","21.24kcal","짜먹는요구르트(02)","38.4kcal","","","3154.44kcal"
"2021-04-30","","","초콜릿(3사교)","286kcal","","","","","3154.44kcal"
"2021-04-30","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3154.44kcal"
"2021-05-01","밥","364.82kcal","밥","364.82kcal","잡곡밥","387.22kcal","","","2237.73kcal"
"2021-05-01","쇠고기미역국(05)(16)","40.52kcal","버섯쇠고기찌개(05)(16)","53.67kcal","콩나물국(05)","16.53kcal","","","2237.73kcal"
"2021-05-01","마늘종볶음(05)(06)","125.31kcal","오리불고기(05)(06)","267.73kcal","닭매운찜(콩나물)(05)(06)(15)","234.28kcal","","","2237.73kcal"
"2021-05-01","애호박나물(09)","49.86kcal","오이부추무침(05)(06)","27.16kcal","깻잎조림(05)(06)","22.96kcal","","","2237.73kcal"
"2021-05-01","배추김치(5~6월)","18.69kcal","배추김치(5~6월)","18.69kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2237.73kcal"
"2021-05-01","우유(백색우유(200ML,연간))(02)","122kcal","감귤 주스(340㎖/ 페트)","44kcal","깍두기(임가공)","28.95kcal","","","2237.73kcal"
"2021-05-02","밥","364.82kcal","밥","364.82kcal","밥","364.82kcal","","","2538.52kcal"
"2021-05-02","김치찌개(05)(10)","84.17kcal","닭곰탕(15)","141.71kcal","시금치된장국(05)(06)","35.84kcal","","","2538.52kcal"
"2021-05-02","감자채볶음","65.92kcal","고등어순살조림(05)(06)(07)","138.95kcal","야채삼겹살볶음(05)(06)(10)","449.34kcal","","","2538.52kcal"
"2021-05-02","버섯야채볶음(05)(06)","55.41kcal","콩나물무침(05)(06)","33.64kcal","양배추쌈(05)(06)","69.52kcal","","","2538.52kcal"
"2021-05-02","맛김","5.25kcal","배추김치(5~6월)","18.69kcal","파겉절이(05)(06)","29.46kcal","","","2538.52kcal"
"2021-05-02","깍두기(임가공)","28.95kcal","농후 발효유(02)","96kcal","식탁비치용 양념(05)(06)","50.52kcal","","","2538.52kcal"
"2021-05-02","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(5~6월)","18.69kcal","","","2538.52kcal"
"2021-05-02","","","","","생수(500ML,후식)","0kcal","","","2538.52kcal"
"2021-05-03","밥","364.82kcal","밥","364.82kcal","치킨마요덮밥(01)(06)(15)","1081.42kcal","","","3357.43kcal"
"2021-05-03","오징어국(05)(17)","48.02kcal","쇠고기육개장(01)(05)(16)","79.54kcal","생선묵찌개(05)(06)","82.1kcal","","","3357.43kcal"
"2021-05-03","꽈리고추멸치볶음(05)(06)","78.63kcal","돈가스(06)(10)","534.51kcal","무초절이","29.01kcal","","","3357.43kcal"
"2021-05-03","맛김","5.25kcal","감자샐러드(01)","102.06kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3357.43kcal"
"2021-05-03","스크램블에그(01)(12)","170.9kcal","깍두기(임가공)","28.95kcal","배추김치(5~6월)","18.69kcal","","","3357.43kcal"
"2021-05-03","배추김치(5~6월)","18.69kcal","우유(백색우유(200ML,연간))(02)","122kcal","탄산음료","117.5kcal","","","3357.43kcal"
"2021-05-03","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","","","","","3357.43kcal"
"2021-05-04","밥","364.82kcal","잡곡밥","387.22kcal","새우버거(01)(06)(09)(12)","865.93kcal","","","3123.18kcal"
"2021-05-04","순두부찌개(01)(05)(10)(18)","120.44kcal","감자탕(김치)(05)(06)(10)","360.45kcal","콘푸로스트","105.77kcal","","","3123.18kcal"
"2021-05-04","호박쇠고기볶음(05)(06)(16)","86.55kcal","조기튀김(06)","321.54kcal","식탁비치용 양념(05)(06)","50.52kcal","","","3123.18kcal"
"2021-05-04","시금치무침(05)(06)","25.14kcal","두부조림(05)(06)","111.52kcal","우유(백색우유(200ML,연간))(02)","244kcal","","","3123.18kcal"
"2021-05-04","깍두기(임가공)","28.95kcal","깍두기(임가공)","28.95kcal","","","","","3123.18kcal"
"2021-05-04","","","토마토,신선형(토마토(58월))(12)","21.384kcal","","","","","3123.18kcal"
"2021-05-05","떡만둣국(01)(05)(06)(10)","546.88kcal","밥","364.82kcal","밥","364.82kcal","","","2955.38kcal"
