날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"","쇠고기버섯볶음(05)(06)","96.37kcal","삼치순살튀김(06)","386.78kcal","고추잡채(05)(06)(10)","297.42kcal","","",""
"","맛김","5.25kcal","브로콜리/초고추장(06)(17)","69.8kcal","두부양념장(05)(06)","85.25kcal","","",""
"","시금치무침","28.32kcal","배추김치(5~6월)","21.3kcal","배추김치(5~6월)","21.3kcal","","",""
"","배추김치(5~6월)","21.3kcal","","","식혜","82kcal","","",""
"","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","",""
"2021-06-10","밥","363kcal","현미밥","384.78kcal","밥","363kcal","","","2782.99kcal"
"","쇠고기미역국(05)(16)","31.49kcal","건새우아욱된장국(05)(06)","39.66kcal","감자탕(김치)(05)(06)(10)","378.42kcal","","",""
"","꽈리고추멸치볶음(05)(06)","85.91kcal","닭갈비(05)(06)(15)","280.88kcal","청경채굴소스볶음(05)(06)","85.07kcal","","",""
"","계란장조림(01)(05)(06)","125.73kcal","모듬야채(05)(06)","56.02kcal","콩나물매운무침(05)","41.03kcal","","",""
"","배추김치(5~6월)","21.3kcal","배추김치(5~6월)","21.3kcal","총각김치","16.4kcal","","",""
"","우유(백색우유(200ML,연간))(02)","122kcal","","","복숭아 주스(340㎖/캔)","81kcal","","",""
"","","","","","초콜릿(3사교)","286kcal","","",""
"2021-06-11","찹쌀밥","384.54kcal","밥","363kcal","밥","363kcal","","","2940.42kcal"
"","쇠고기무국(05)(16)","40.76kcal","북어채국(01)(05)","72.55kcal","두부김치국(05)","42.43kcal","","",""
"","버섯호박볶음(05)(06)","73.62kcal","오리훈제파프리카볶음(01)","287.93kcal","돈가스(06)(10)","589.76kcal","","",""
"","돼지고기콩나물볶음(05)(06)(10)","304.42kcal","부추겉절이(05)(06)","32.78kcal","야채샐러드(01)(12)","89.33kcal","","",""
"","배추김치(5~6월)","21.3kcal","배추김치(5~6월)","21.3kcal","배추김치(5~6월)","21.3kcal","","",""
"","우유(백색우유(200ML,연간))(02)","122kcal","수박","110.4kcal","파인애플에이드 190ml","","","",""
"2021-06-12","불고기버거(01)(06)(10)(12)","823.28kcal","밥","363kcal","현미밥","384.78kcal","","","2838.23kcal"
"","배추김치(5~6월)","8.25","열무김치","12.8","배추김치(5~6월)","8.25","","",""
"","","684.36","","947.11","","812.53","2,444","",""
"20200806","밥","363","잡곡밥","363.83","햄치즈버거 (1)(2)(6)(10)(12)","1,343.15","","",""
"","순두부찌개 (1)(5)(6)(10)","169.91","감자양파찌개 (5)(6)(16)","80.07","","","","",""
"","비엔나소시지케찹볶음 (6)(10)(12)","293.61","돼지고기콩나물볶음 (5)(6)(10)","344.92","","","","",""
"","맛김","5.25","오징어튀김 (1)(6)(17)","412.92","","","","",""
"","배추김치(5~6월)","8.25","깍두기(완제품) (9)","15.2","","","","",""
"","","840.02","","1,216.94","","1,343.15","3,400.11","",""
"20200807","밥","363","현미밥","388.41","비빔밥 (5)(6)","596.04","","",""
"","두부고추장찌개 (5)(6)(16)","80.55","소시지찌개 (5)(6)(10)","185.09","어묵김치국 (5)(6)","69.5","","",""
"","오징어채볶음 (1)(5)(6)(17)","141.52","생선가스 (1)(6)","603.38","계란후라이 (1)","125.64","","",""
"","도라지오이무침 (6)(17)","69.81","감자샐러드 (1)","111.12","열무김치","12.8","","",""
"","백김치","15.12","배추김치(5~6월)","8.25","","","","",""
"","","670","","1,296.25","","803.98","2,770.23","",""
"20200808","핫도그빵 (1)(6)(10)(12)","980.66","흑미밥","389.25","볶음밥","480.14","","",""
"","","","쇠고기무국 (5)(16)","47.8","닭고기감자조림 (5)(6)(15)","244.8","","",""
"","","","두부김치 (5)(6)(10)","276.12","오이양파장아찌 (5)(6)","35.91","","",""
"","","","단호박샐러드 (1)","139.97","배추김치(5~6월)","8.25","","",""
"","","","깍두기(완제품) (9)","15.2","","","","",""
"","","980.66","","868.34","","769.1","2,618.10","",""
"20200809","밥","363","밥","363","찹쌀밥","388.13","","",""
"","배추된장국 (5)(6)","32.66","콩나물국 (5)","25.28","조개국 (1)","94.96","","",""
"","멸치볶음","100.1","표고버섯돼지고기볶음 (5)(6)(10)","383.18","오리갈릭구이칠리소스 (1)","273.1","","",""
"","햄게맛살볶음 (5)(6)(10)","128.96","양배추쌈 (5)(6)","40.88","부추겉절이 (5)(6)","32.34","","",""
"","배추김치(5~6월)","8.25","열무김치","12.8","배추김치(5~6월)","8.25","","",""
"","","632.97","","825.14","","796.78","2,254.89","",""
"20200810","밥","363","밥","363","현미밥","388.41","","",""
"","두부고추장찌개 (5)(6)(16)","80.55","미역오이냉국","27.38","짬뽕찌개 (6)(17)(18)","97","","",""
"","감자채볶음","69.99","닭강정 (1)(6)(15)","696.87","애호박나물 (9)","52.69","","",""
"","맛김","5.25","가지무침 (5)(6)","37.91","고등어김치조림 (5)(6)(7)","194.79","","",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","깍두기(완제품) (9)","15.2","","",""
"","","527.04","","1,133.41","","748.09","2,408.54","",""
"20200811","밥","363","마파두부덮밥 (5)(6)(10)","676.54","찰보리밥","385.12","","",""
"","쇠고기호박찌개 (6)(16)","62.92","닭곰탕 (5)(15)","171.49","감자된장국 (5)(6)","69.95","","",""
"","쇠고기감자조림 (5)(6)(16)","100.06","새우살야채볶음 (5)(6)(9)","137.26","돼지고기김치볶음 (10)","192.78","","",""
"","무나물","69.7","배추김치(5~6월)","8.25","조기튀김 (6)","379.11","","",""
"","배추김치(5~6월)","8.25","","","깍두기(완제품) (9)","15.2","","",""
"","","603.93","","993.54","","1,042.16","2,639.63","",""
"20200812","밥","363","찹쌀밥","388.13","밥","363","","",""
"","배추된장국 (5)(6)","32.66","생선묵국 (5)(6)","62.13","콩나물두부국 (5)","43.36","","",""
"","돼지고기콩나물볶음 (5)(6)(10)","344.92","돈가스 (6)(10)","589.76","돼지갈비김치찜 (5)(6)(10)","390.68","","",""
"","오이고추장무침 (5)(6)","47.66","야채샐러드 (1)(10)(12)","147.67","부추겉절이 (5)(6)","32.34","","",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","열무김치","12.8","","",""
"","","796.49","","1,195.94","","842.18","2,834.61","",""
"20200813","흑미밥","389.25","밥","363","햄치즈버거 (1)(2)(6)(10)(12)","1,343.15","","",""
"","쇠고기미역국 (5)(16)","45.77","호박된장찌개 (5)(6)","52.65","","","","",""
"","순두부계란찜 (1)(5)(9)","93.13","쇠고기배추볶음 (5)(6)(16)","115.72","","","","",""
"","감자조림 (5)(6)","86.06","두부양념장 (5)(6)","96.12","","","","",""
"","배추김치(5~6월)","8.25","열무김치","12.8","","","","",""
"","","622.46","","640.29","","1,343.15","2,605.90","",""
"20200814","밥","363","잡곡밥","363.83","밥","363","","",""
"","쇠고기무국 (5)(16)","47.8","해물찌개 (5)(6)(9)(17)(18)","99.98","순두부찌개 (1)(5)(6)(10)","169.91","","",""
"","햄감자볶음 (5)(6)(10)","146.56","새송이버섯야채볶음 (5)(6)(16)","105.33","비엔나소시지케찹볶음 (6)(10)(12)","293.61","","",""
"","맛김","5.25","가지무침 (5)(6)","37.91","명태순살강정 (5)(6)","504.04","","",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","백김치","15.12","","",""
"","","570.86","","615.3","","1,345.68","2,531.84","",""
"20200815","밥","363","찹쌀밥","388.13","밥","363","","",""
"","호박된장찌개 (5)(6)","52.65","전복삼계탕 (15)","637.91","쇠고기육개장 (1)(5)(6)(16)","114.92","","",""
"","맛김","5.25","오이고추장무침 (5)(6)","47.66","오삼불고기 (5)(6)(10)(17)","346.18","","",""
"","우엉조림 (5)(6)(16)","109.83","모듬야채 (5)(6)","62.73","상추쌈 (5)(6)","41.35","","",""
"","배추김치(5~6월)","8.25","깍두기(완제품) (9)","15.2","배추김치(5~6월)","8.25","","",""
"","","538.98","","1,151.63","","873.7","2,564.31","",""
"20200816","현미밥","388.41","제육덮밥 (5)(6)(10)(17)","671.88","밥","363","","",""
"","햄김치찌개 (5)(6)(10)","131.69","계란국 (1)(5)","95.79","버섯된장찌개 (5)(6)","56.39","","",""
"","두부김치 (5)(6)(10)","276.12","닭간장소스찜 (5)(6)(15)","309.49","고추잡채 (5)(6)(10)","402.82","","",""
"","맛김","5.25","배추김치(5~6월)","8.25","무생채","38.74","","",""
"","깍두기(완제품) (9)","15.2","","","배추김치(5~6월)","8.25","","",""
"","","816.67","","1,085.41","","869.2","2,771.28","",""
"20200817","밥","363","검은콩밥","391.91","밥","363","","",""
"","돼지고기김치찌개 (6)(10)","126.95","생선묵국 (5)(6)","62.13","비엔나소시지찌개 (5)(6)(10)","188.94","","",""
"","오징어채볶음 (1)(5)(6)(17)","141.52","버섯호박볶음 (5)(6)(9)","58.43","한우불고기 (5)(6)(16)","145.17","","",""
"","계란찜 (1)(9)","94.94","돈가스 (6)(10)","589.76","양배추쌈 (5)(6)","40.88","","",""
"","배추김치(5~6월)","8.25","열무김치","12.8","오이소박이","20.35","","",""
"","","734.66","","1,115.03","","758.34","2,608.03","",""
"20200818","찹쌀밥","388.13","물냉면 (1)(3)(6)","986.2","밥","363","","",""
"","팽이버섯국 (5)(6)","44.91","후루츠탕수육 (5)(6)(10)(12)","574.75","감자된장국 (5)(6)","69.95","","",""
"","닭고기김치찜 (5)(6)(15)","266.52","단무지무침","11.16","오삼불고기 (5)(6)(10)(17)","346.18","","",""
"","감자조림 (5)(6)","86.06","배추김치(5~6월)","8.25","모듬야채 (5)(6)","62.73","","",""
"","열무김치","12.8","","","깍두기(완제품) (9)","15.2","","",""
"","","798.42","","1,580.36","","857.06","3,235.84","",""
"20200819","밥","363","김치볶음밥 (5)(6)(10)","568.71","찹쌀밥","388.13","","",""
"","콩나물무채국 (5)","28.42","팝콘형치킨너겟 (1)(6)(12)","626.43","두부김치국 (5)","49.21","","",""
"","쇠고기팽이버섯떡볶음 (5)(6)(12)(16)","99.04","삼치순살조림 (5)(6)","137.51","햄감자볶음 (5)(6)(10)","146.56","","",""
"","맛김","5.25","깍두기(완제품) (9)","15.2","계란장조림 (1)(5)(6)","168.87","","",""
"","배추김치(5~6월)","8.25","","","배추김치(5~6월)","8.25","","",""
"","","503.96","","1,347.85","","761.02","2,612.83","",""
"20200820","검은콩밥","391.91","밥","363","새우버거 (1)(6)(9)(12)","1,067.72","","",""
"","짬뽕찌개 (6)(17)(18)","97","쇠고기미역국 (5)(16)","45.77","","","","",""
"","돼지고기고추장볶음 (5)(6)(10)","572.07","닭갈비 (5)(6)(15)","269.52","","","","",""
"","도라지오이무침 (6)(17)","69.81","깻잎찜 (5)(6)","37.88","","","","",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","","","","",""
"","","1,139.04","","724.42","","1,067.72","2,931.18","",""
"20200821","밥","363","찹쌀밥","388.13","밥","363","","",""
"","쇠고기호박찌개 (6)(16)","62.92","비엔나소시지찌개 (5)(6)(10)","188.94","콩나물국 (5)","25.28","","",""
"","생선묵고추장볶음 (5)(6)","128","돼지불고기 (5)(6)(10)","453.49","닭고기튀김 (1)(6)(15)","799.6","","",""
"","맛김","5.25","상추겉절이 (5)(6)","30.45","매실피클 (5)(6)","96.65","","",""
"","배추김치(5~6월)","8.25","깍두기(완제품) (9)","15.2","배추김치(5~6월)","8.25","","",""
"","","567.42","","1,076.21","","1,292.78","2,936.41","",""
"20200822","핫도그빵 (1)(6)(10)(12)","980.66","찰보리밥","385.12","고추참치덮밥 (6)","598.97","","",""
"","","","감자된장국 (5)(6)","69.95","감자채볶음","69.99","","",""
"","","","쇠고기버섯볶음 (5)(6)(16)","97.91","계란후라이 (1)","125.64","","",""
"","","","순두부계란찜 (1)(5)(9)","93.13","배추김치(5~6월)","8.25","","",""
"","","","열무김치","12.8","","","","",""
"","","980.66","","658.91","","802.85","2,442.42","",""
"20200823","밥","363","잡곡밥","363.83","밥","363","","",""
"","돼지고기김치찌개 (6)(10)","126.95","쇠고기무국 (5)(16)","47.8","쇠고기육개장 (1)(5)(6)(16)","114.92","","",""
"","꽈리고추멸치볶음 (5)(6)","97.08","오징어볶음 (17)","147.52","애호박나물 (9)","52.69","","",""
"","두부양념장 (5)(6)","96.12","오이고추장무침 (5)(6)","47.66","돼지고기김치볶음 (10)","192.78","","",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","깍두기(완제품) (9)","15.2","","",""
"","","691.4","","615.06","","738.59","2,045.05","",""
"20200824","밥","363","밥","363","현미밥","388.41","","",""
"","순두부찌개 (1)(5)(6)(10)","169.91","콩나물김치국 (5)","30","버섯된장찌개 (5)(6)","56.39","","",""
"","매운소시지떡볶음 (5)(6)(10)(12)","255.14","고등어카레튀김 (6)(7)","443.64","고추잡채 (5)(6)(10)","402.82","","",""
"","맛김","5.25","계란장조림 (1)(5)(6)","168.87","꽈리고추멸치볶음 (5)(6)","97.08","","",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","","",""
"","","801.55","","1,013.76","","952.95","2,768.26","",""
"20200825","밥","363","흑미밥","389.25","밥","363","","",""
"","햄김치찌개 (5)(6)(10)","131.69","조개국 (1)","94.96","된장국(일품용) (5)(6)","58.09","","",""
"","생선묵꽈리고추볶음 (5)(6)","99.71","쇠고기불고기 (5)(6)(16)","179.4","돈가스 (6)(10)","589.76","","",""
"","맛김","5.25","무나물","69.7","단호박샐러드 (1)","139.97","","",""
"","오이소박이","20.35","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","","",""
"","","620","","741.56","","1,159.07","2,520.63","",""
"20200826","밥","363","닭죽 (1)(15)(18)","547.3","찹쌀밥","388.13","","",""
"","콩나물두부국 (5)","43.36","야채튀김 (1)(6)(12)","421.54","감자양파찌개 (5)(6)(16)","80.07","","",""
"","비엔나소시지케찹볶음 (6)(10)(12)","293.61","낙지젓","70.93","삼겹살구이 (10)","1,054.06","","",""
"","맛김","5.25","열무김치","12.8","상추쌈 (5)(6)","41.35","","",""
"","배추김치(5~6월)","8.25","","","배추김치(5~6월)","8.25","","",""
"","","713.47","","1,052.57","","1,571.86","3,337.90","",""
"20200827","흑미밥","389.25","비빔냉면 (1)(3)(6)","985.8","잡채밥 (5)(6)(10)","633.09","","",""
"","쇠고기미역국 (5)(16)","45.77","치즈스틱 (1)(6)(12)(15)","628.12","순두부해물찌개 (1)(5)(6)(17)(18)","144.88","","",""
"","두부조림 (5)(6)","130.15","단무지무침","11.16","쇠고기감자조림 (5)(6)(16)","100.06","","",""
"","오이양파장아찌 (5)(6)","35.91","배추김치(5~6월)","8.25","깍두기(완제품) (9)","15.2","","",""
"","배추김치(5~6월)","8.25","","","","","","",""
"","","609.33","","1,633.33","","893.23","3,135.89","",""
"20200828","찰보리밥","385.12","콩나물밥 (5)(6)","440.85","밥","363","","",""
"","팽이버섯국 (5)(6)","44.91","미역오이냉국","27.38","닭고기육개장 (1)(5)(15)","227.43","","",""
"","꽈리고추멸치볶음 (5)(6)","124.71","닭갈비 (5)(6)(15)","267.71","무생채","38.54","복숭아주스(190ml/팩)","0",""
"","계란장조림 (1)(5)(6)","169.56","깻잎찜 (5)(6)","39.26","오이소박이","20.35","","",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","","","","",""
"","","796.82","","886.32","","774.78","","392","2,849.92"
"20200720","밥","363","잡곡밥","363.83","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","조개국 (1)","94.96","콩나물김치국 (5)","30.43","버섯된장찌개 (5)(6)","57.49","유산균 발효 음료 (2)","56",""
"","비엔나소시지케찹볶음 (6)(10)(12)","292.4","돈가스 (6)(10)","589.76","돼지불고기 (5)(6)(10)","459.51","","",""
"","오이고추장무침 (5)(6)","47.66","감자샐러드 (1)","126.3","양배추쌈 (5)(6)","44.88","","",""
"","배추김치(5~6월)","8.25","총각김치","16.4","배추김치(5~6월)","8.25","","",""
"","","806.27","","1,126.72","","933.13","","178","3,044.12"
"20200721","흑미밥","389.25","비빔냉면 (1)(3)(6)","985.59","비빔밥 (5)(6)","599.88","우유(백색우유(200ML,연간)) (2)","122",""
"","쇠고기미역국 (5)(16)","50.97","야채튀김 (1)(6)(12)","423.89","감자양파찌개 (5)(6)(16)","81.38","사과 주스(200㎖/팩)","93",""
"","생선묵볶음 (5)(6)","113.35","단무지무침","11.16","계란후라이 (1)","125.64","","",""
"","맛김","5.25","배추김치(5~6월)","8.25","백김치","15.12","","",""
"","배추김치(5~6월)","8.25","","","","","","",""
"","","567.07","","1,428.89","","822.02","","215","3,032.98"
"20200722","밥","363","찰보리밥","385.12","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","돼지고기김치찌개 (6)(10)","124.83","어묵김치국 (5)(6)","69.5","조개국 (1)","94.96","메론","72",""
"","감자채볶음","69.99","닭고기튀김 (1)(6)(15)","775.87","매운소시지떡볶음 (5)(6)(10)(12)","250.13","","",""
"","오징어채무침 (6)(17)","91.26","무생채","38.54","콩나물무침 (5)","36","","",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","","",""
"","","657.33","","1,277.28","","752.34","","194","2,880.95"
"20200723","밥","363","잡곡밥","363.83","햄치즈버거 (1)(2)(6)(10)(12)","1,353.95","우유(백색우유(200ML,연간)) (2)","244",""
"","쇠고기무국 (5)(16)","47.48","배추된장국 (5)(6)","32.66","","","컵과일(수박)","48",""
"","돼지고기콩나물볶음 (5)(6)(10)","344.92","쇠고기팽이버섯떡볶음 (5)(6)(12)(16)","99.22","","","","",""
"","맛김","5.25","삼치순살조림 (5)(6)","136.9","","","","",""
"","배추김치(5~6월)","8.25","총각김치","16.4","","","","",""
"","","768.9","","649.01","","1,353.95","","292","3,063.86"
"20200724","현미밥","388.41","검은콩밥","391.91","현미밥","388.41","우유(백색우유(200ML,연간)) (2)","122",""
"","쇠고기육개장 (1)(5)(6)(16)","113.7","미역오이냉국","28.98","호박된장찌개 (5)(6)","51.63","레몬에이드","26",""
"","맛김","5.25","패주볶음 (5)(6)(18)","132.83","쇠고기배추볶음 (5)(6)(16)","113.58","망고 주스(180㎖/캔)","90",""
"","계란장조림 (1)(5)(6)","169.56","오이양파장아찌 (5)(6)","35.91","케이준치킨샐러드 (1)(5)(6)(10)(15)","281.06","라면(즉석 컵) (6)","365",""
"","배추김치(5~6월)","8.25","배추김치(5~6월)","8.25","총각김치","16.4","","",""
"","","685.17","","597.88","","851.08","","603","2,737.13"
"20200725","불고기버거 (1)(2)(6)(12)","917.74","밥","363","찰보리밥","385.12","우유(백색우유(200ML,연간)) (2)","122",""
"","","","쇠고기미역국 (5)(16)","50.97","계란국 (1)(5)","95.79","아이스크림 팩형 (2)","234",""
"","","","닭고기감자조림 (5)(6)(15)","245.49","오삼불고기 (5)(6)(10)(17)","350.05","가공우유(초코) (2)","126",""
"","","","무나물","66.34","상추쌈 (5)(6)","47.35","","",""
"","","","배추김치(5~6월)","8.25","총각김치","16.4","","",""
"","","917.74","","734.05","","894.71","","482","3,028.50"
"20200726","밥","363","닭죽 (1)(15)(18)","562.06","흑미밥","389.25","우유(백색우유(200ML,연간)) (2)","122",""
"","비엔나소시지찌개 (5)(6)(10)","190.19","낙지젓","70.97","꼬리곰탕1형 (16)","579.91","수박(상품)","88.32",""
"","생선묵고추장볶음 (5)(6)","128","브로콜리/초고추장 (6)","62.39","계란찜 (1)(9)","94.94","복숭아주스(190ml/팩)","0",""
"","맛김","5.25","깍두기(임가공) (9)","28.65","골뱅이무침 (6)","126.01","","",""
"","배추김치(5~6월)","8.25","","","오이소박이","20.35","","",""
"","","694.69","","724.07","","1,210.46","","210.32","2,839.54"
"20200727","찹쌀밥","388.13","마파두부덮밥 (5)(6)(10)","681.16","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","짬뽕찌개 (6)(17)(18)","106.49","꽈리고추멸치볶음 (5)(6)","124.71","콩나물두부국 (5)","43.36","초콜릿(3사교)","286",""
"","애호박나물 (9)","52.69","탕수육(완제품용) (5)(6)(10)(12)","505.9","오리불고기 (6)","341.41","","",""
"","우엉조림 (5)(6)(16)","111.32","백김치","15.12","부추겉절이 (5)(6)","33.03","","",""
"","배추김치(5~6월)","8.25","","","배추김치(5~6월)","8.25","","",""
"","","666.88","","1,326.89","","789.05","","408","3,190.82"
"20200728","찹쌀밥","388.13","밥","363","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","북어채국 (1)(5)","80.05","순두부해물찌개 (1)(5)(6)(17)(18)","149.07","쇠고기무국 (5)(16)","47.48","농후 발효유 (2)","96",""
"","비엔나소시지케찹볶음 (6)(10)(12)","292.4","한우불고기 (5)(6)(16)","149.76","돈가스 (6)(10)","589.76","블루베리","15.3",""
"","맛김","5.25","양배추쌈 (5)(6)","44.88","치킨샐러드 (1)(15)","175.4","","",""
"","배추김치(5~6월)","8.25","총각김치","16.4","배추김치(5~6월)","8.25","","",""
"","","774.08","","723.11","","1,183.89","","233.3","2,914.38"
"20200729","밥","363","고추참치덮밥 (6)","598.97","잡곡밥","363.83","우유(백색우유(200ML,연간)) (2)","122",""
"","조개국 (1)","94.96","양념통닭 (1)(6)(15)","798.81","팽이버섯국 (5)(6)","44.49","팥빙수","180",""
"","감자채볶음","69.99","가지무침 (5)(6)","37.91","삼겹살구이 (10)","1,054.06","포도 주스(180㎖/캔)","80",""
"","돼지고기김치볶음 (10)","192.78","총각김치","16.4","상추겉절이 (5)(6)","30.45","","",""
"","깍두기(임가공) (9)","28.65","","","배추김치(5~6월)","8.25","","",""
"","","749.38","","1,452.09","","1,501.08","","382","4,084.55"
"20200730","밥","363","검은콩밥","391.91","햄치즈버거 (1)(2)(6)(10)(12)","1,353.95","우유(백색우유(200ML,연간)) (2)","244",""
"","쇠고기호박찌개 (6)(16)","62.92","햄김치찌개 (5)(6)(10)","131.3","","","복숭아, 천도 (11)","75.44",""
"","오징어채볶음 (1)(5)(6)(17)","146.08","돼지고기콩나물볶음 (5)(6)(10)","344.92","","","","",""
"","맛김","5.25","멸치볶음","100.1","","","","",""
"","배추김치(5~6월)","8.25","오이소박이","20.35","","","","",""
"","","585.5","","988.58","","1,353.95","","319.44","3,247.47"
"20200731","밥","363","전투식량S형(쇠고기고추장비빔밥","1,082","흑미밥","389.25","우유(백색우유(200ML,연간)) (2)","122",""
"","된장국(일품용) (5)(6)","59.4","미역오이냉국","28.98","콩나물국 (5)","25.28","짜먹는요구르트 (2)","38.4",""
"","두부김치 (5)(6)(10)","276.12","약고추장볶음 (6)","163.11","비엔나소시지케찹볶음 (6)(10)(12)","292.4","","",""
"","도라지오이무침 (6)(17)","69.44","배추김치(5~6월)","8.25","돈가스 (6)(10)","589.76","","",""
"","총각김치","16.4","","","배추김치(5~6월)","8.25","","",""
"","","784.36","","1,282.34","","1,304.94","","160.4","3,532.04"
"","","676.01","","995.22","","806.84","","588","3,066.07"
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"20200801","불고기버거 (1)(2)(6)(10)(12)","947.24","잡곡밥","363.83","비빔밥 (5)(6)","596.04","","",""
"","","","쇠고기미역국 (5)(16)","45.77","소시지찌개 (5)(6)(10)","185.09","","",""
"","","","돼지고기콩나물볶음 (5)(6)(10)","344.92","계란후라이 (1)","125.64","","",""
"","","","상추겉절이 (5)(6)","30.45","배추김치(5~6월)","8.25","","",""
"","","","배추김치(5~6월)","8.25","","","","",""
"","","947.24","","793.22","","915.02","2,655.48","",""
"20200802","찹쌀밥","388.13","밥","363","밥","363","","",""
"","계란국 (1)(5)","95.79","팽이버섯국 (5)(6)","44.91","햄김치찌개 (5)(6)(10)","131.69","","",""
"","쇠고기버섯볶음 (5)(6)(16)","97.91","닭갈비 (5)(6)(15)","269.52","애호박나물 (9)","52.69","","",""
"","오이고추장무침 (5)(6)","47.66","양배추쌈 (5)(6)","40.88","뱅어포구이 (1)","178.04","","",""
"","배추김치(5~6월)","8.25","깍두기(완제품) (9)","15.2","열무김치","12.8","","",""
"","","637.74","","733.51","","738.22","2,109.47","",""
"20200803","밥","363","잡채밥 (5)(6)(10)","633.09","현미밥","388.41","","",""
"","순두부해물찌개 (1)(5)(6)(17)(18)","144.88","버섯된장찌개 (5)(6)","56.39","두부김치국 (5)","49.21","","",""
"","계란장조림 (1)(5)(6)","168.87","쭈꾸미볶음 (5)(6)","137.77","탕수육 (1)(6)(10)(12)","821.85","","",""
"","콩나물매운무침 (5)","41.56","깍두기(완제품) (9)","15.2","무생채","38.74","","",""
"","배추김치(5~6월)","8.25","","","배추김치(5~6월)","8.25","","",""
"","","726.56","","842.45","","1,306.46","2,875.47","",""
"20200804","밥","363","잡곡밥","363.83","밥","363","","",""
"","쇠고기무국 (5)(16)","47.8","오징어무국 (6)(9)(17)(18)","131.94","콩나물국 (5)","25.28","","",""
"","미트볼케찹조림 (1)(5)(6)(10)(12)","278.73","버섯호박볶음 (5)(6)(9)","58.43","한우불고기 (5)(6)(16)","145.17","","",""
"","오징어채무침 (6)(17)","91.26","케이준치킨샐러드 (1)(5)(6)(10)(15)","288.94","상추쌈 (5)(6)","41.35","","",""
"","배추김치(5~6월)","8.25","깍두기(완제품) (9)","15.2","오이소박이","20.35","","",""
"","","789.04","","858.34","","595.15","2,242.53","",""
"20200805","밥","363","찹쌀밥","388.13","밥","363","","",""
"","돼지고기김치찌개 (6)(10)","126.95","쇠고기미역국 (5)(16)","45.77","계란국 (1)(5)","95.79","","",""
"","멸치볶음","100.1","갈치순살튀김 (6)","411.3","닭간장소스찜 (5)(6)(15)","309.49","","",""
"","감자조림 (5)(6)","86.06","순두부양념장 (5)(6)","89.11","콩나물무침 (5)","36","","",""
"","","","","","","","","",""
