날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-06-07","돼지고기김치볶음(05)(06)(10)","306.56kcal","계란찜(01)(09)","72.96kcal","돈가스(06)(10)","589.76kcal","","","2842.94kcal"
"2021-06-07","맛김","5.25kcal","파프리카/쌈장(05)(06)","21.07kcal","감자샐러드(01)","117.01kcal","","","2842.94kcal"
"2021-06-07","스크램블에그(01)(12)","106.94kcal","배추김치(5~6월)","20.63kcal","배추김치(5~6월)","20.63kcal","","","2842.94kcal"
"2021-06-07","배추김치(5~6월)","20.63kcal","","","사이다","97.5kcal","","","2842.94kcal"
"2021-06-07","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2842.94kcal"
"2021-06-08","밥1","363kcal","김치볶음밥(10)","467.81kcal","밥1","363kcal","","","2545.67kcal"
"2021-06-08","들깨미역국(05)","23.91kcal","팽이버섯계란국(01)(05)","58.86kcal","닭곰탕(15)","194.6kcal","","","2545.67kcal"
"2021-06-08","호박볶음(09)","55.69kcal","감자채볶음","59.85kcal","스크램블에그(01)(12)","106.94kcal","","","2545.67kcal"
"2021-06-08","깻잎볶음(05)(10)","156.56kcal","배추김치(5~6월)","20.63kcal","오징어숙회/초고추장(06)(17)","95.15kcal","","","2545.67kcal"
"2021-06-08","총각김치","16.4kcal","토마토,신선형(토마토(58월))(12)","35.64kcal","배추김치(5~6월)","20.63kcal","","","2545.67kcal"
"2021-06-08","우유(백색우유(200ML,연간))(02)","122kcal","","","즉석쌀국수(사골맛)","325kcal","","","2545.67kcal"
"2021-06-08","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","","","","","2545.67kcal"
"2021-06-09","제육덮밥(06)(10)","711kcal","잡곡밥","390.95kcal","검은콩밥","373.33kcal","","","2794.34kcal"
"2021-06-09","우렁된장찌개(05)(06)(18)","70.39kcal","감자국(05)","34.25kcal","김치찌개(기타)(06)(10)","96.82kcal","","","2794.34kcal"
"2021-06-09","맛김","5.25kcal","돼지고기김치볶음(05)(06)(10)","306.56kcal","삼치순살조림(05)(06)","86.79kcal","","","2794.34kcal"
"2021-06-09","오징어젓무침(17)","37.87kcal","버섯강정(05)(06)(12)(16)","437.24kcal","오이부추무침(06)","25.83kcal","","","2794.34kcal"
"2021-06-09","배추김치(5~6월)","20.63kcal","총각김치","16.4kcal","배추김치(5~6월)","20.63kcal","","","2794.34kcal"
"2021-06-09","우유(백색우유(200ML,연간))(02)","122kcal","","","짜먹는요구르트(02)","38.4kcal","","","2794.34kcal"
"2021-06-10","밥1","363kcal","밥1","363kcal","밥1","363kcal","","","3089.17kcal"
"2021-06-10","돼지고기감자찌개(06)(10)","154.49kcal","전복삼계탕(15)(18)","626.91kcal","감자양파찌개(05)(06)","65.65kcal","","","3089.17kcal"
"2021-06-10","오징어채볶음(01)(06)(17)","81.67kcal","청경채닭순살무침(05)(06)(09)","36.41kcal","생선살탕수(05)(06)(12)","488.2kcal","","","3089.17kcal"
"2021-06-10","맛김","5.25kcal","오이양파장아찌(05)(06)","22.46kcal","시금치무침(05)(06)","24.56kcal","","","3089.17kcal"
"2021-06-10","감자조림(05)(06)","58.68kcal","배추김치(5~6월)","20.63kcal","배추김치(5~6월)","20.63kcal","","","3089.17kcal"
"2021-06-10","배추김치(5~6월)","20.63kcal","우유(백색우유(200ML,연간))(02)","122kcal","생수(500ML,후식)","0kcal","","","3089.17kcal"
"2021-06-10","","","","","아이스크림 샌드위치(02)","252kcal","","","3089.17kcal"
"2021-06-11","밥1","363kcal","밥1","363kcal","잡곡밥","390.95kcal","","","2776.22kcal"
"2021-06-11","햄감자찌개(05)(06)(10)","165.64kcal","쇠고기미역국(05)(16)","60.58kcal","짬뽕찌개(01)(05)(06)(17)(18)","122.45kcal","","","2776.22kcal"
"2021-06-11","콩나물삼색볶음(05)(06)","55.45kcal","닭고기튀김(05)(06)(15)","739.5kcal","시금치무침(05)(06)","24.56kcal","","","2776.22kcal"
"2021-06-11","생선묵볶음(05)(06)","101.52kcal","오이부추무침(06)","25.83kcal","비빔당면(05)(06)","127.31kcal","","","2776.22kcal"
"2021-06-11","총각김치","16.4kcal","배추김치(5~6월)","20.63kcal","갓김치","12.8kcal","","","2776.22kcal"
"2021-06-11","우유(백색우유(200ML,연간))(02)","122kcal","","","참외,신선형(참외(78월))","64.6kcal","","","2776.22kcal"
"2021-06-12","닭고기부추밥(05)(06)(15)","583.75kcal","찹쌀밥","373.41kcal","김치볶음밥(10)","467.81kcal","","","2396.27kcal"
"2021-06-12","김치찌개(기타)(06)(10)","96.82kcal","쇠고기육개장(01)(05)(06)(16)","136.55kcal","북어채국(01)","41.48kcal","","","2396.27kcal"
"2021-06-12","가지굴소스볶음(10)","198.02kcal","오징어채볶음(01)(06)(17)","81.67kcal","감자샐러드(01)","117.01kcal","","","2396.27kcal"
"2021-05-15","우유(백색우유(200ML,연간))(02)","122kcal","햄감자찌개(05)(06)(10)","169.59kcal","김치찌개(05)(06)(10)","125.43kcal","","","2864.52kcal"
"2021-05-15","","","브로콜리/초고추장(06)","43.14kcal","계란찜(01)(09)","73.06kcal","","","2864.52kcal"
"2021-05-15","","","배추김치(5~6월)","20.11kcal","우엉오징어조림(05)(06)(17)","129.44kcal","","","2864.52kcal"
"2021-05-15","","","","","배추김치(5~6월)","20.11kcal","","","2864.52kcal"
"2021-05-15","","","","","가공우유(바나나)(02)","167kcal","","","2864.52kcal"
"2021-05-16","밥1","363kcal","밥1","363kcal","밥1","363kcal","","","2690.21kcal"
"2021-05-16","순두부버섯탕(05)","59.82kcal","어묵김칫국(05)(06)","60.77kcal","쇠고기무국(05)(16)","79.22kcal","","","2690.21kcal"
"2021-05-16","감자채볶음","58.8kcal","닭간장소스찜(05)(06)(15)","238.75kcal","오징어채볶음(01)(06)(17)","81.67kcal","","","2690.21kcal"
"2021-05-16","비엔나소시지케찹볶음(10)(12)","294.03kcal","오이양파장아찌(05)(06)","25.73kcal","두부조림(05)(06)","131.71kcal","","","2690.21kcal"
"2021-05-16","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","","","2690.21kcal"
"2021-05-16","주스,망고코넛(340ml/캔)","122.3kcal","","","","","","","2690.21kcal"
"2021-05-16","건빵(개선품)(01)(02)(03)","249kcal","","","","","","","2690.21kcal"
"2021-05-16","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2690.21kcal"
"2021-05-17","닭고기부추밥(05)(06)(15)","592.03kcal","잡곡밥","391.2kcal","밥1","363kcal","","","3026.31kcal"
"2021-05-17","쇠고기미역국(05)(16)","61.94kcal","버섯된장찌개(05)(06)(16)","103.58kcal","짬뽕찌개(01)(05)(06)(17)(18)","128.78kcal","","","3026.31kcal"
"2021-05-17","맛김","5.25kcal","굴패주해산물야채볶음(05)(06)(09)(10)","358.06kcal","돈가스(06)(10)","672.64kcal","","","3026.31kcal"
"2021-05-17","배추김치(5~6월)","20.11kcal","오이무침(06)","32.17kcal","감자샐러드(01)","126.79kcal","","","3026.31kcal"
"2021-05-17","","","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","","","3026.31kcal"
"2021-05-17","","","우유(백색우유(200ML,연간))(02)","122kcal","커피음료","","","","3026.31kcal"
"2021-05-18","밥1","363kcal","밥1","363kcal","새우버거(01)(06)(09)(12)","1028.16kcal","","","2934.91kcal"
"2021-05-18","부대찌개(05)(06)(10)","255.69kcal","쇠고기육개장(01)(05)(06)(16)","146.84kcal","가공우유(딸기)(02)","116kcal","","","2934.91kcal"
"2021-05-18","호박볶음(09)","53.38kcal","생선묵새우볶음(05)(06)(09)","204.22kcal","","","","","2934.91kcal"
"2021-05-18","두부김치(05)(10)","207.89kcal","부추겉절이(05)(06)","25.97kcal","","","","","2934.91kcal"
"2021-05-18","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","","","","","2934.91kcal"
"2021-05-18","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2934.91kcal"
"2021-05-19","밥1","363kcal","찰보리비빔밥(01)(05)(06)(16)","599.34kcal","잡곡밥","391.2kcal","","","2747.54kcal"
"2021-05-19","시금치된장국(05)(06)","59.87kcal","감자국(05)","35.8kcal","콩나물무채국(05)","23.45kcal","","","2747.54kcal"
"2021-05-19","돼지고기김치볶음(05)(06)(10)","332.06kcal","무나물(05)(06)","59.59kcal","오삼불고기(05)(06)(10)(17)","391.83kcal","","","2747.54kcal"
"2021-05-19","맛김","5.25kcal","파김치","21.24kcal","양배추쌈(05)(06)","51.61kcal","","","2747.54kcal"
"2021-05-19","깍두기(임가공)","28.65kcal","","","깍두기(임가공)","28.65kcal","","","2747.54kcal"
"2021-05-19","우유(백색우유(200ML,연간))(02)","122kcal","","","생수(500ML,후식)","0kcal","","","2747.54kcal"
"2021-05-19","","","","","아이스크림 팩형(02)","234kcal","","","2747.54kcal"
"2021-05-20","밥1","363kcal","카레밥(06)(10)","643.05kcal","밥1","363kcal","","","3059.43kcal"
"2021-05-20","미역국(05)","11.12kcal","감자양파찌개(05)(06)","65.01kcal","어묵김칫국(05)(06)","60.77kcal","","","3059.43kcal"
"2021-05-20","고추잡채(05)(06)(10)","209.03kcal","오징어초고추장무침(06)(17)","96.53kcal","떡볶이(05)(06)(10)","383.91kcal","","","3059.43kcal"
"2021-05-20","감자조림(05)(06)","65.47kcal","깍두기(임가공)","28.65kcal","오징어튀김(01)(05)(06)(12)","460.13kcal","","","3059.43kcal"
"2021-05-20","배추김치(5~6월)","20.11kcal","컵과일(대추방울토마토)","17kcal","깍두기(임가공)","28.65kcal","","","3059.43kcal"
"2021-05-20","우유(백색우유(200ML,연간))(02)","122kcal","","","우유(백색우유(200ML,연간))(02)","122kcal","","","3059.43kcal"
"2021-05-21","찹쌀밥","373.77kcal","밥1","363kcal","밥1","363kcal","","","3204.42kcal"
"2021-05-21","콩나물김치국(05)","45.83kcal","꼬리곰탕","559.39kcal","짬뽕찌개(01)(05)(06)(17)(18)","128.78kcal","","","3204.42kcal"
"2021-05-21","호박볶음(09)","53.38kcal","오징어젓무침(17)","37.87kcal","생선가스(01)(06)","658.63kcal","","","3204.42kcal"
"2021-05-21","소시지야채볶음(05)(06)(10)(12)","230.13kcal","얼갈이배추겉절이(05)(06)","34.58kcal","감자샐러드(01)","126.79kcal","","","3204.42kcal"
"2021-05-21","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","","","3204.42kcal"
"2021-05-21","우유(백색우유(200ML,연간))(02)","122kcal","","","짜먹는요구르트(02)","38.4kcal","","","3204.42kcal"
"2021-05-22","떡만둣국(01)(05)(06)(10)(16)","558.76kcal","밥1","363kcal","밥1","363kcal","","","2543.49kcal"
"2021-05-22","감자채볶음","58.8kcal","순두부찌개(01)(05)(06)(10)(18)","179.06kcal","들깨미역국(05)","23.91kcal","","","2543.49kcal"
"2021-05-22","깍두기(임가공)","28.65kcal","오징어채볶음(01)(06)(17)","81.67kcal","낙지볶음(05)(06)","167.69kcal","","","2543.49kcal"
"2021-05-22","우유(백색우유(200ML,연간))(02)","122kcal","닭간장소스찜(05)(06)(15)","238.75kcal","생선묵볶음(05)(06)","97.44kcal","","","2543.49kcal"
"2021-05-22","","","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","","","2543.49kcal"
"2021-05-22","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2543.49kcal"
"2021-05-22","","","","","비타민음료","90kcal","","","2543.49kcal"
"2021-05-23","밥1","363kcal","잡곡밥","391.2kcal","밥1","363kcal","","","2520.92kcal"
"2021-05-23","김치찌개(05)(06)(10)","125.43kcal","닭곰탕(15)","212.35kcal","햄소시지찌개(05)(06)(10)","177.81kcal","","","2520.92kcal"
"2021-05-23","깻잎볶음(05)(10)","181.83kcal","감자조림(05)(06)","65.47kcal","당면돼지고기볶음(05)(06)(16)","189.48kcal","","","2520.92kcal"
"2021-05-23","맛김","5.25kcal","콩나물무침(05)","31.36kcal","오징어젓무침(17)","37.87kcal","","","2520.92kcal"
"2021-05-23","배추김치(5~6월)","20.11kcal","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","","","2520.92kcal"
"2021-05-23","우유(백색우유(200ML,연간))(02)","122kcal","","","과일푸딩","126kcal","","","2520.92kcal"
"2021-05-23","주스,카프리썬 사과(200ml,파우치)","60kcal","","","","","","","2520.92kcal"
"2021-05-24","밥1","363kcal","제육덮밥(06)(10)","735.1kcal","김치볶음밥(10)","477.2kcal","","","2941.77kcal"
"2021-05-24","감자국(05)","35.8kcal","무두부조개탕(05)(18)","64.51kcal","팽이버섯계란국(01)(05)","58.57kcal","","","2941.77kcal"
"2021-05-24","닭갈비(05)(06)(15)","239.82kcal","오이부추무침(06)","25.83kcal","치킨너겟(06)(12)(15)","653.61kcal","","","2941.77kcal"
"2021-05-24","맛김","5.25kcal","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","","","2941.77kcal"
"2021-05-24","백김치","15.12kcal","우유(백색우유(200ML,연간))(02)","122kcal","음료수,쌀맛(쌀음료)","97.2kcal","","","2941.77kcal"
"2021-05-25","검은콩밥","373.53kcal","쫄면(01)(05)(06)","780.39kcal","잡곡밥","391.2kcal","","","3264.97kcal"
"2021-05-25","콩나물김치국(05)","45.83kcal","궁중떡볶이(05)(06)(16)","317.69kcal","북어채국(01)","51.13kcal","","","3264.97kcal"
"2021-05-25","느타리버섯볶음(16)","87.91kcal","단무지무침","30.36kcal","닭강정(05)(06)(12)(15)","762.99kcal","","","3264.97kcal"
"2021-05-25","맛김","5.25kcal","배추김치(5~6월)","20.11kcal","무생채","39.28kcal","","","3264.97kcal"
"2021-05-25","깍두기(임가공)","28.65kcal","","","깍두기(임가공)","28.65kcal","","","3264.97kcal"
"2021-05-25","우유(백색우유(200ML,연간))(02)","122kcal","","","팥빙수","180kcal","","","3264.97kcal"
"2021-05-26","밥1","363kcal","밥1","363kcal","밥1","363kcal","","","3307.37kcal"
"2021-05-26","돼지고기감자찌개(05)(06)(10)","178.45kcal","오리들깨탕(05)(06)","279.8kcal","짬뽕찌개(01)(05)(06)(17)(18)","128.78kcal","","","3307.37kcal"
"2021-05-26","생선묵볶음(05)(06)","97.44kcal","버섯야채볶음(05)(06)(16)","134.54kcal","돈가스(06)(10)","672.64kcal","","","3307.37kcal"
"2021-05-26","시금치무침(05)(06)","24.56kcal","멸치고추장볶음(05)(06)","97.37kcal","감자샐러드(01)","126.79kcal","","","3307.37kcal"
"2021-05-26","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","파김치","21.24kcal","","","3307.37kcal"
"2021-05-26","","","우유(백색우유(200ML,연간))(02)","122kcal","초콜릿(3사교)","286kcal","","","3307.37kcal"
"2021-05-27","잡곡밥","391.2kcal","밥1","363kcal","밥1","363kcal","","","3748.78kcal"
"2021-05-27","김치찌개(05)(06)(10)","125.43kcal","호박된장찌개(05)(06)(18)","87.75kcal","닭고기육개장(05)(06)(15)","145.89kcal","","","3748.78kcal"
"2021-05-27","두부조림(05)(06)","131.71kcal","삼겹살구이(10)","1091.29kcal","감자채볶음","58.8kcal","","","3748.78kcal"
"2021-05-27","스크램블에그(01)(12)","106.94kcal","모듬쌈(05)(06)","39.93kcal","조기순살튀김(06)","472.97kcal","","","3748.78kcal"
"2021-05-27","배추김치(5~6월)","20.11kcal","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","","","3748.78kcal"
"2021-05-27","우유(백색우유(200ML,연간))(02)","122kcal","","","아이스크림, 떠먹는형","180kcal","","","3748.78kcal"
"2021-05-28","찹쌀밥","373.77kcal","밥1","363kcal","김치볶음밥(10)","477.2kcal","","","2969.92kcal"
"2021-05-28","부대찌개(05)(06)(10)","255.69kcal","순두부찌개(01)(05)(06)(10)(18)","179.06kcal","팽이버섯계란국(01)(05)","58.57kcal","","","2969.92kcal"
"2021-05-28","두부김치(05)(10)","207.89kcal","생선살탕수(05)(06)(12)","523.36kcal","계란후라이(완제품)","88.2kcal","","","2969.92kcal"
"2021-05-28","김자반","43kcal","무콩나물무침(05)","24.37kcal","깍두기(임가공)","28.65kcal","","","2969.92kcal"
"2021-05-28","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","워터젤리","176.4kcal","","","2969.92kcal"
"2021-05-28","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2969.92kcal"
"2021-05-29","핫도그빵(01)(06)(10)(12)","868.34kcal","밥1","363kcal","잡곡밥","391.2kcal","","","2842.83kcal"
"2021-05-29","우유(백색우유(200ML,연간))(02)","122kcal","사골곰탕","176.26kcal","콩나물국(05)","22.41kcal","","","2842.83kcal"
"2021-05-29","","","떡볶이(05)(06)(10)","383.91kcal","생선묵조림(05)(06)","90.03kcal","","","2842.83kcal"
"2021-05-29","","","오징어젓무침(17)","37.87kcal","비빔당면(05)(06)","126.65kcal","","","2842.83kcal"
"2021-05-29","","","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","","","2842.83kcal"
"2021-05-29","","","","","가공우유(초코)(02)","126kcal","","","2842.83kcal"
"2021-05-29","","","","","음료수, 탄산, 과일","86.4kcal","","","2842.83kcal"
"2021-04-30","깍두기(임가공)","28.65kcal","배추김치(3~4월)","9kcal","배추김치(3~4월)","9kcal","","","3024.05kcal"
"2021-04-30","우유(백색우유(200ML,연간))(02)","122kcal","","","사이다","97.5kcal","","","3024.05kcal"
"2021-04-30","","","","","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","3024.05kcal"
"2021-05-01","불고기버거(01)(06)(10)(12)","794.87kcal","밥1","363kcal","잡곡밥","391.2kcal","","","2746.91kcal"
"2021-05-01","복숭아 주스(340㎖/캔)","81kcal","미역국(05)","11.12kcal","닭곰탕(15)","212.35kcal","","","2746.91kcal"
"2021-05-01","사이다","97.5kcal","깻잎볶음(05)(10)","181.83kcal","감자채볶음","58.8kcal","","","2746.91kcal"
"2021-05-01","우유(백색우유(200ML,연간))(02)","122kcal","두부양념장(05)(06)","87.55kcal","오징어볶음(05)(06)(17)","174.93kcal","","","2746.91kcal"
"2021-05-01","","","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","","","2746.91kcal"
"2021-05-01","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2746.91kcal"
"2021-05-02","밥1","363kcal","부추비빔밥(01)(05)(06)(16)","557.71kcal","밥1","363kcal","","","2546.38kcal"
"2021-05-02","버섯된장찌개(05)(06)(16)","103.58kcal","감자국(05)","35.8kcal","호박된장찌개(05)(06)(18)","87.75kcal","","","2546.38kcal"
"2021-05-02","비엔나소시지케찹볶음(10)(12)","294.03kcal","무나물(05)(06)","59.59kcal","제육볶음(05)(06)(10)","413.63kcal","","","2546.38kcal"
"2021-05-02","맛김","5.25kcal","배추김치(5~6월)","20.11kcal","오이무침(06)","32.17kcal","","","2546.38kcal"
"2021-05-02","배추김치(5~6월)","20.11kcal","","","깍두기(임가공)","28.65kcal","","","2546.38kcal"
"2021-05-02","우유(백색우유(200ML,연간))(02)","122kcal","","","카라멜형 초코바","","","","2546.38kcal"
"2021-05-02","배 주스(238㎖/캔)","40kcal","","","","","","","2546.38kcal"
"2021-05-03","밥1","363kcal","검은콩밥","373.53kcal","잡곡밥","391.2kcal","","","3299.08kcal"
"2021-05-03","닭고기육개장(05)(06)(15)","145.89kcal","김치찌개(05)(06)(10)","125.43kcal","광어매운탕(05)(06)(18)","149.84kcal","","","3299.08kcal"
"2021-05-03","햄슬라이스야채볶음(05)(06)(10)","168.98kcal","감자조림(05)(06)","65.47kcal","미트볼조림(01)(05)(06)(10)(12)","472.97kcal","","","3299.08kcal"
"2021-05-03","김자반","43kcal","치킨샐러드(01)(06)(12)(15)","725.54kcal","시금치무침(05)(06)","24.56kcal","","","3299.08kcal"
"2021-05-03","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","배추김치(5~6월)","20.11kcal","","","3299.08kcal"
"2021-05-03","우유(백색우유(200ML,연간))(02)","122kcal","","","이온음료","58.8kcal","","","3299.08kcal"
"2021-05-04","밥1","363kcal","찹쌀밥","373.77kcal","밥1","363kcal","","","3318.04kcal"
"2021-05-04","돼지고기감자찌개(05)(06)(10)","178.45kcal","짬뽕찌개(01)(05)(06)(17)(18)","128.78kcal","콩나물무채국(05)","23.45kcal","","","3318.04kcal"
"2021-05-04","마파두부(05)(06)(10)","257.4kcal","돈가스(06)(10)","672.64kcal","돼지불고기(05)(06)(10)","541.65kcal","","","3318.04kcal"
"2021-05-04","파프리카/쌈장(05)(06)","26.94kcal","양상추샐러드(01)(12)","68.08kcal","상추쌈(05)(06)","34.01kcal","","","3318.04kcal"
"2021-05-04","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","","","3318.04kcal"
"2021-05-04","","","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","","","3318.04kcal"
"2021-05-05","잡곡밥","391.2kcal","밥1","363kcal","김치볶음밥(10)","477.2kcal","","","2841.49kcal"
"2021-05-05","순두부찌개(01)(05)(06)(10)(18)","179.06kcal","호박된장찌개(05)(06)(18)","87.75kcal","팽이버섯계란국(01)(05)","58.57kcal","","","2841.49kcal"
"2021-05-05","호박볶음(09)","53.38kcal","오삼불고기(05)(06)(10)(17)","391.83kcal","계란찜(01)(09)","73.06kcal","","","2841.49kcal"
"2021-05-05","돼지고기감자조림(05)(06)(10)","267.67kcal","청경채닭순살무침(05)(06)(09)","37.9kcal","깍두기(임가공)","28.65kcal","","","2841.49kcal"
"2021-05-05","배추김치(5~6월)","20.11kcal","배추김치(5~6월)","20.11kcal","아이스크림 콘,완제품(02)","270kcal","","","2841.49kcal"
"2021-05-05","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2841.49kcal"
"2021-05-06","찹쌀밥","373.77kcal","밥1","363kcal","햄치즈버거(01)(02)(06)(10)(12)","1494.3kcal","","","3507.44kcal"
"2021-05-06","쇠고기미역국(05)(16)","61.94kcal","시래기감자탕(05)(06)(10)","384.13kcal","생수(500ML,후식)","0kcal","","","3507.44kcal"
"2021-05-06","닭고기매운조림(05)(06)(15)","267.87kcal","고등어김치조림(05)(06)(07)","152.29kcal","가공우유(초코)(02)","126kcal","","","3507.44kcal"
"2021-05-06","두부양념장(05)(06)","87.55kcal","오이부추무침(06)","25.83kcal","","","","","3507.44kcal"
"2021-05-06","배추김치(5~6월)","20.11kcal","깍두기(임가공)","28.65kcal","","","","","3507.44kcal"
"2021-05-06","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3507.44kcal"
"2021-05-07","밥1","363kcal","잡곡밥","391.2kcal","밥1","363kcal","","","2732.58kcal"
"2021-05-07","오징어국(05)(17)","54.73kcal","햄감자찌개(05)(06)(10)","169.59kcal","콩나물국(05)","22.41kcal","","","2732.58kcal"
"2021-05-07","고추잡채(05)(06)(10)","209.03kcal","닭튀김마늘소스(05)(06)(15)","364.86kcal","부추잡채(05)(06)(10)","329.05kcal","","","2732.58kcal"
"2021-05-07","맛김","5.25kcal","깻잎조림(05)(06)","43.51kcal","꽈리고추멸치볶음(05)(06)","80.82kcal","","","2732.58kcal"
"2021-05-07","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","배추김치(5~6월)","20.11kcal","","","2732.58kcal"
"2021-05-07","우유(백색우유(200ML,연간))(02)","122kcal","세척사과","85.26kcal","","","","","2732.58kcal"
"2021-05-07","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","","","","","2732.58kcal"
"2021-05-08","떡만둣국(01)(05)(06)(10)(16)","558.76kcal","밥1","363kcal","자장밥(05)(06)(10)","809.67kcal","","","2548.58kcal"
"2021-05-08","감자채볶음","58.8kcal","햄소시지찌개(05)(06)(10)","177.81kcal","생선묵찌개(05)(06)","74.23kcal","","","2548.58kcal"
"2021-05-08","배추김치(5~6월)","20.11kcal","오징어채간장볶음(05)(06)(17)","54.43kcal","오이무침(06)","32.17kcal","","","2548.58kcal"
"2021-05-08","우유(백색우유(200ML,연간))(02)","122kcal","두부조림(05)(06)","131.71kcal","깍두기(임가공)","28.65kcal","","","2548.58kcal"
"2021-05-08","","","파김치","21.24kcal","요구르트,떠먹는형(02)","96kcal","","","2548.58kcal"
"2021-05-09","잡곡밥","391.2kcal","밥1","363kcal","밥1","363kcal","","","2632.47kcal"
"2021-05-09","북어채계란국(01)(05)","49.9kcal","미역국(05)","11.12kcal","감자양파찌개(05)(06)","65.01kcal","","","2632.47kcal"
"2021-05-09","맛김","5.25kcal","닭갈비(05)(06)(15)","239.82kcal","한우불고기(05)(06)(16)","177.66kcal","","","2632.47kcal"
"2021-05-09","돼지고기감자조림(05)(06)(10)","267.67kcal","콩나물무침(05)","31.36kcal","양배추쌈(05)(06)","51.61kcal","","","2632.47kcal"
"2021-05-09","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","배추김치(5~6월)","20.11kcal","","","2632.47kcal"
"2021-05-09","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2632.47kcal"
"2021-05-09","라면(즉석 컵)(06)","365kcal","","","","","","","2632.47kcal"
"2021-05-09","주스,카프리썬 사과(200ml,파우치)","60kcal","","","","","","","2632.47kcal"
"2021-05-10","밥1","363kcal","찰보리비빔밥(01)(05)(06)(16)","599.34kcal","잡곡밥","391.2kcal","","","2739.08kcal"
"2021-05-10","쇠고기육개장(01)(05)(06)(16)","146.84kcal","호박된장찌개(05)(06)(18)","87.75kcal","닭매운탕(05)(06)(15)","270.58kcal","","","2739.08kcal"
"2021-05-10","마파두부(05)(06)(10)","257.4kcal","무생채","39.28kcal","게맛살야채볶음(05)(06)(12)","98.51kcal","","","2739.08kcal"
"2021-05-10","스크램블에그(01)(12)","106.94kcal","배추김치(5~6월)","20.11kcal","무콩나물무침(05)","24.37kcal","","","2739.08kcal"
"2021-05-10","배추김치(5~6월)","20.11kcal","우유(백색우유(200ML,연간))(02)","122kcal","깍두기(임가공)","28.65kcal","","","2739.08kcal"
"2021-05-10","복숭아 주스(340㎖/캔)","81kcal","","","식혜","82kcal","","","2739.08kcal"
"2021-05-11","쇠고기버섯덮밥(05)(06)(16)","505.06kcal","밥1","363kcal","밥1","363kcal","","","2856.50kcal"
"2021-05-11","김치찌개(05)(06)(10)","125.43kcal","계란국(01)(05)","80.08kcal","근대된장국(05)(06)","37.31kcal","","","2856.50kcal"
"2021-05-11","맛김","5.25kcal","피망멸치볶음(05)(06)","78.26kcal","오징어볶음(05)(06)(17)","174.93kcal","","","2856.50kcal"
"2021-05-11","배추김치(5~6월)","20.11kcal","닭고기튀김(05)(06)(15)","608.25kcal","계란찜(01)(09)","73.06kcal","","","2856.50kcal"
"2021-05-11","우유(백색우유(200ML,연간))(02)","122kcal","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","","","2856.50kcal"
"2021-05-11","","","","","아이스크림 샌드위치(02)","252kcal","","","2856.50kcal"
"2021-05-12","잡곡밥","391.2kcal","밥1","363kcal","자장면(01)(05)(06)(10)","874.48kcal","","","3408.56kcal"
"2021-05-12","닭고기미역국(05)(15)","83.41kcal","배추된장국(05)(06)","50.27kcal","만두튀김(01)(05)(06)(10)","652.73kcal","","","3408.56kcal"
"2021-05-12","감자조림(05)(06)","65.47kcal","돼지불고기(05)(06)(10)","541.65kcal","단무지무침","30.36kcal","","","3408.56kcal"
"2021-05-12","삼치순살조림(05)(06)","86.79kcal","모듬쌈(05)(06)","39.93kcal","배추김치(5~6월)","20.11kcal","","","3408.56kcal"
"2021-05-12","깍두기(임가공)","28.65kcal","배추김치(5~6월)","20.11kcal","","","","","3408.56kcal"
