날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-05-08","","","시금치무침(05)(06)","25.97kcal","무나물(05)(06)","62.22kcal","","","2703.58kcal"
"2021-05-08","","","깍두기(임가공)","28.75kcal","배추김치(5~6월)","22.44kcal","","","2703.58kcal"
"2021-05-08","","","짜먹는요구르트(02)","38.4kcal","생수(500ML,후식)","0kcal","","","2703.58kcal"
"2021-05-08","","","","","사과 주스(200㎖/팩)","46kcal","","","2703.58kcal"
"2021-05-09","밥","363kcal","잡곡밥","367.84kcal","햄야채볶음밥(01)(05)(06)(10)(12)","610.73kcal","","","2756.08kcal"
"2021-05-09","팽이버섯국(05)(06)","55.16kcal","들깨미역국(05)","22.68kcal","콩나물매운잡채(05)(06)","147.65kcal","","","2756.08kcal"
"2021-05-09","돼지고기김치볶음(05)(06)(10)","358.67kcal","계란찜(01)(09)","73.49kcal","오이양파장아찌(05)(06)","32.67kcal","","","2756.08kcal"
"2021-05-09","맛김","5.25kcal","닭고기매운조림(05)(06)(15)","265kcal","깍두기(임가공)","28.75kcal","","","2756.08kcal"
"2021-05-09","깍두기(임가공)","28.75kcal","배추김치(5~6월)","22.44kcal","","","","","2756.08kcal"
"2021-05-09","우유(백색우유(200ML,연간))(02)","122kcal","아이스샌드","252kcal","","","","","2756.08kcal"
"2021-05-10","밥","363kcal","밥","363kcal","현미밥","376.25kcal","","","2795.89kcal"
"2021-05-10","쇠고기무국(05)(16)","33.61kcal","김치찌개(05)(10)","127.18kcal","짬뽕찌개(05)(10)(17)","161.94kcal","","","2795.89kcal"
"2021-05-10","생선묵콩나물볶음(05)(06)","131.42kcal","돈가스(06)(10)","562.14kcal","닭순살야채조림(05)(06)","336.26kcal","","","2795.89kcal"
"2021-05-10","맛김","5.25kcal","감자매운조림(05)(06)","97.58kcal","깻잎무침(05)(06)","25.63kcal","","","2795.89kcal"
"2021-05-10","배추김치(5~6월)","22.44kcal","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","2795.89kcal"
"2021-05-10","우유(백색우유(200ML,연간))(02)","122kcal","토마토,신선형(토마토(58월))(12)","10.692kcal","","","","","2795.89kcal"
"2021-05-11","찹쌀밥","373.69kcal","자장면(05)(06)(10)","803.2kcal","밥","363kcal","","","3650.07kcal"
"2021-05-11","버섯쇠고기찌개(05)(16)","60.44kcal","비빔만두(01)(05)(06)(10)","527.56kcal","계란국(01)(05)","45.74kcal","","","3650.07kcal"
"2021-05-11","오징어채볶음(01)(05)(06)(17)","91.14kcal","단무지무침(05)(06)","18.97kcal","떡볶이(01)(05)(06)","381.16kcal","","","3650.07kcal"
"2021-05-11","두부조림(05)(06)","178.88kcal","배추김치(5~6월)","22.44kcal","치킨너겟(01)(06)(15)","493.16kcal","","","3650.07kcal"
"2021-05-11","깍두기(임가공)","28.75kcal","탄산음료","117.5kcal","배추김치(5~6월)","22.44kcal","","","3650.07kcal"
"2021-05-11","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3650.07kcal"
"2021-05-12","흑미밥","366.99kcal","밥","363kcal","잡곡밥","367.84kcal","","","3129.52kcal"
"2021-05-12","호박고추장찌개(05)(06)(09)(10)","138.68kcal","오징어콩나물국(05)(17)","49.45kcal","돼지고기감자찌개(05)(06)(10)","200.58kcal","","","3129.52kcal"
"2021-05-12","피망멸치볶음(05)(06)","92.42kcal","돼지고기강정(05)(06)(10)(12)","679.4kcal","방어순살조림(05)(06)","73.13kcal","","","3129.52kcal"
"2021-05-12","브로콜리계란찜(01)(10)","100.6kcal","상추오이무침(05)(06)","27.3kcal","치킨샐러드(01)(06)(12)(15)","429.78kcal","","","3129.52kcal"
"2021-05-12","깍두기(임가공)","28.75kcal","배추김치(5~6월)","22.44kcal","배추김치(5~6월)","22.44kcal","","","3129.52kcal"
"2021-05-12","우유(백색우유(200ML,연간))(02)","122kcal","","","컵과일(사과, 대추방울토마토)","44.72kcal","","","3129.52kcal"
"2021-05-13","밥","363kcal","현미밥","376.25kcal","새우버거(01)(06)(09)(12)","994.84kcal","","","2784.29kcal"
"2021-04-14","김치찌개(05)(10)","141.09kcal","갈비탕(05)","473.94kcal","계란국(01)(05)","47.21kcal","","","2976.52kcal"
"2021-04-14","버섯감자채볶음(05)(06)","59.82kcal","마늘종멸치볶음(05)(06)","89.89kcal","또띠아(06)(12)","65.22kcal","","","2976.52kcal"
"2021-04-14","게맛살계란찜(01)","83.71kcal","시금치무침(05)(06)","25.97kcal","배추김치(3~4월)","9.75kcal","","","2976.52kcal"
"2021-04-14","백김치","15.12kcal","깍두기(임가공)","28.75kcal","라면(즉석 컵)(06)","365kcal","","","2976.52kcal"
"2021-04-14","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","","","","","2976.52kcal"
"2021-04-15","밥","363kcal","흑미밥","366.99kcal","햄치즈버거(01)(02)(06)(10)(12)","1238.58kcal","","","3280.68kcal"
"2021-04-15","쇠고기미역국(05)(16)","36.91kcal","호박고추장찌개(05)(06)(09)(10)","138.47kcal","우유(백색우유(200ML,연간))(02)","244kcal","","","3280.68kcal"
"2021-04-15","두부김치(05)(06)(10)","264.13kcal","고등어순살튀김(01)(06)(07)","366.71kcal","","","","","3280.68kcal"
"2021-04-15","맛김","5.25kcal","콩나물무침(05)(06)","30.14kcal","","","","","3280.68kcal"
"2021-04-15","깍두기(임가공)","28.75kcal","배추김치(3~4월)","9.75kcal","","","","","3280.68kcal"
"2021-04-15","","","에너지바","188kcal","","","","","3280.68kcal"
"2021-04-16","밥","363kcal","찹쌀밥","377.28kcal","치킨마요덮밥(01)(05)(06)(15)","1000.13kcal","","","2868.95kcal"
"2021-04-16","콩나물국(05)","26.34kcal","감자탕(김치)(05)(06)(10)","354.32kcal","팽이버섯국(05)(06)","59.06kcal","","","2868.95kcal"
"2021-04-16","오징어볶음(05)(06)(17)","214kcal","무나물(05)(06)","63.03kcal","연두부양념장(05)(06)","88.88kcal","","","2868.95kcal"
"2021-04-16","감자조림(05)(06)","89.16kcal","배추된장무침(05)(06)","45.01kcal","배추김치(3~4월)","9.75kcal","","","2868.95kcal"
"2021-04-16","배추김치(3~4월)","9.75kcal","파김치","21.24kcal","생수(500ML,후식)","0kcal","","","2868.95kcal"
"2021-04-16","우유(백색우유(200ML,연간))(02)","122kcal","레몬에이드","26kcal","","","","","2868.95kcal"
"2021-04-17","밥","363kcal","자장밥(05)(06)(10)","778.8kcal","잡곡밥","367.84kcal","","","3444.53kcal"
"2021-04-17","쇠고기감자국(05)(16)","48.42kcal","콩나물매운잡채(05)(06)","148.19kcal","햄소시지찌개(05)(10)","172.89kcal","","","3444.53kcal"
"2021-04-17","맛김","5.25kcal","단무지무침(05)(06)","19.25kcal","감자어묵조림(05)(06)","126.98kcal","","","3444.53kcal"
"2021-04-17","두부튀김버섯조림(05)(06)","194.86kcal","배추김치(3~4월)","9.75kcal","시금치고추장무침(06)","57.8kcal","","","3444.53kcal"
"2021-04-17","배추김치(3~4월)","9.75kcal","스트링치즈","742kcal","깍두기(임가공)","28.75kcal","","","3444.53kcal"
"2021-04-17","우유(백색우유(200ML,연간))(02)","122kcal","","","건빵(야채맛)","249kcal","","","3444.53kcal"
"2021-04-18","밥","363kcal","밥","363kcal","현미밥","376.25kcal","","","2763.78kcal"
"2021-04-18","조갯살미역국(05)(18)","19.66kcal","북어채국(01)(05)","64.42kcal","버섯된장찌개(05)(06)","83.2kcal","","","2763.78kcal"
"2021-04-18","맛김","5.25kcal","멸치볶음(01)(05)(06)","120.36kcal","닭갈비(05)(06)(15)","322.64kcal","","","2763.78kcal"
"2021-04-18","쇠고기장조림(05)(06)(16)","168.97kcal","떡볶이(01)(05)(06)","391.51kcal","오이양파장아찌(05)(06)","33.17kcal","","","2763.78kcal"
"2021-04-18","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","","","2763.78kcal"
"2021-04-18","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효 음료(02)","56kcal","배 주스(238㎖/캔)","40kcal","","","2763.78kcal"
"2021-04-18","","","","","주스,사과(180ml/캔)","82.8kcal","","","2763.78kcal"
"2021-04-18","","","","","주스,망고코넛(340ml/캔)","122.3kcal","","","2763.78kcal"
"2021-04-19","밥","363kcal","잡곡밥","367.84kcal","고기덮밥(01)(05)(06)(10)","1061.72kcal","","","3094.98kcal"
"2021-04-19","두부맑은국(01)(05)","60.37kcal","돼지고기감자찌개(05)(06)(10)","208.07kcal","계란국(01)(05)","47.21kcal","","","3094.98kcal"
"2021-04-19","비엔나소시지케찹볶음(05)(06)(10)(12)","270.17kcal","갈치순살튀김(06)","316.04kcal","비빔당면(05)(06)","125.57kcal","","","3094.98kcal"
"2021-04-19","맛김","5.25kcal","계란찜(01)(09)","73.77kcal","배추김치(3~4월)","9.75kcal","","","3094.98kcal"
"2021-04-19","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","컵과일(사과, 대추방울토마토)","44.72kcal","","","3094.98kcal"
"2021-04-19","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3094.98kcal"
"2021-04-20","흑미밥","366.99kcal","밥","363kcal","밥","363kcal","","","3270.94kcal"
"2021-04-20","쇠고기미역국(05)(16)","36.91kcal","아욱된장국(05)(06)","60.72kcal","광어매운탕(05)(06)","129.79kcal","","","3270.94kcal"
"2021-04-20","게맛살어묵볶음(05)(06)","130.4kcal","돼지불고기(05)(06)(10)","612.91kcal","치킨텐더(01)(06)(15)","553.98kcal","","","3270.94kcal"
"2021-04-20","무나물(05)(06)","63.03kcal","양배추쌈(05)(06)","89.38kcal","감자매운조림(05)(06)","97.58kcal","","","3270.94kcal"
"2021-04-20","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","","","3270.94kcal"
"2021-04-20","우유(백색우유(200ML,연간))(02)","122kcal","아이스샌드","252kcal","","","","","3270.94kcal"
"2021-04-21","밥","363kcal","잡곡밥","367.84kcal","밥","363kcal","","","2908.13kcal"
"2021-04-21","콩나물김치국(05)(09)","29.5kcal","닭고기육개장(05)(15)","128.86kcal","꼬리곰탕","554.82kcal","","","2908.13kcal"
"2021-04-21","계란찜(01)(09)","73.77kcal","깐쇼새우(06)(12)","448.97kcal","낙지젓","50.11kcal","","","2908.13kcal"
"2021-04-21","두부조림(05)(06)","189.24kcal","시금치고추장무침(06)","57.8kcal","오이양파장아찌(05)(06)","33.17kcal","","","2908.13kcal"
"2021-04-21","깍두기(임가공)","28.75kcal","배추김치(3~4월)","9.75kcal","깍두기(임가공)","28.75kcal","","","2908.13kcal"
"2021-04-21","우유(백색우유(200ML,연간))(02)","122kcal","이온음료","58.8kcal","","","","","2908.13kcal"
"2021-04-22","찹쌀밥","377.28kcal","자장면(05)(06)(10)","803.2kcal","밥","363kcal","","","3084.48kcal"
"2021-04-22","느타리버섯국(01)(05)(16)","53.94kcal","만두탕수(01)(05)(06)(10)(12)","281.83kcal","김치찌개(05)(10)","141.09kcal","","","3084.48kcal"
"2021-04-22","감자조림(05)(06)","89.16kcal","만두강정(01)(05)(06)(10)(12)","304.54kcal","청양고추멸치볶음(05)(06)","72.42kcal","","","3084.48kcal"
"2021-04-22","오징어채무침(01)(05)(06)(17)","113.84kcal","단무지무침(05)(06)","19.25kcal","쇠고기느타리버섯잡채(05)(06)(16)","177.18kcal","","","3084.48kcal"
"2021-04-22","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","깍두기(임가공)","28.75kcal","","","3084.48kcal"
"2021-04-22","우유(백색우유(200ML,연간))(02)","122kcal","탄산음료","117.5kcal","","","","","3084.48kcal"
"2021-04-23","현미밥","376.25kcal","흑미밥","366.99kcal","부추비빔밥(05)(06)","567.08kcal","","","2993.23kcal"
"2021-04-23","호박고추장찌개(05)(06)(09)(10)","138.47kcal","버섯쇠고기찌개(05)(16)","66.24kcal","오징어콩나물국(05)(17)","60.43kcal","","","2993.23kcal"
"2021-04-23","햄감자볶음(05)(06)(10)","122.57kcal","닭고기튀김양념(06)(15)","883.29kcal","계란후라이(01)","103.44kcal","","","2993.23kcal"
"2021-04-23","맛김","5.25kcal","깻잎양념무침(05)(06)","25.97kcal","배추김치(3~4월)","9.75kcal","","","2993.23kcal"
"2021-04-23","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","생수(500ML,후식)","0kcal","","","2993.23kcal"
"2021-04-23","우유(백색우유(200ML,연간))(02)","122kcal","과일푸딩","126kcal","","","","","2993.23kcal"
"2021-04-24","핫도그빵(01)(06)(10)(12)","976.47kcal","잡곡밥","367.84kcal","고추참치덮밥(06)","598.82kcal","","","3198.66kcal"
"2021-04-24","삶은계란(01)","70.28kcal","순두부해물찌개(05)(09)(17)","107.57kcal","피망잡채(05)(06)(10)","185.41kcal","","","3198.66kcal"
"2021-04-24","우유(백색우유(200ML,연간))(02)","122kcal","부추표고버섯볶음(05)(06)","65.59kcal","배추김치(3~4월)","9.75kcal","","","3198.66kcal"
"2021-04-24","가공우유(바나나)(02)","167kcal","떡찜(05)(06)(16)","284.18kcal","","","","","3198.66kcal"
"2021-04-24","","","배추김치(3~4월)","9.75kcal","","","","","3198.66kcal"
"2021-04-24","","","아이스크림 팩형(02)","234kcal","","","","","3198.66kcal"
"2021-04-25","밥","363kcal","밥","363kcal","현미밥","376.25kcal","","","2706.33kcal"
"2021-04-25","쇠고기무국(05)(16)","37.5kcal","시금치된장국(05)(06)","47.1kcal","햄소시지찌개(05)(10)","172.89kcal","","","2706.33kcal"
"2021-04-25","버섯호박볶음(05)(06)(09)","57.07kcal","주꾸미삼겹살볶음(05)(06)(10)","559.55kcal","닭고기카레볶음(05)(06)(15)","239.39kcal","","","2706.33kcal"
"2021-04-25","감자조림(05)(06)","89.16kcal","무나물(05)(06)","63.03kcal","콩나물무침(05)(06)","30.14kcal","","","2706.33kcal"
"2021-04-25","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","깍두기(임가공)","28.75kcal","","","2706.33kcal"
"2021-04-25","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효 음료(02)","56kcal","식혜","82kcal","","","2706.33kcal"
"2021-04-26","흑미밥","366.99kcal","밥","363kcal","잡곡밥","367.84kcal","","","3174.32kcal"
"2021-04-26","감자양파찌개(05)(06)","61.78kcal","사골곰탕","103.42kcal","호박된장찌개(05)(06)","77.52kcal","","","3174.32kcal"
"2021-04-26","소시지야채볶음(05)(06)(10)","240.57kcal","골뱅이고추장볶음(05)(06)","197.79kcal","마늘종돼지고기볶음(05)(06)(10)","446.36kcal","","","3174.32kcal"
"2021-04-26","맛김","5.25kcal","오이양파장아찌(05)(06)","33.17kcal","양배추쌈(05)(06)","89.38kcal","","","3174.32kcal"
"2021-04-26","배추김치(3~4월)","9.75kcal","깍두기(임가공)","28.75kcal","배추김치(3~4월)","9.75kcal","","","3174.32kcal"
"2021-04-26","우유(백색우유(200ML,연간))(02)","122kcal","초콜릿(3사교)","286kcal","라면(즉석 컵)(06)","365kcal","","","3174.32kcal"
"2021-04-27","현미밥","376.25kcal","스파게티(01)(05)(06)(10)(12)","884.23kcal","밥","363kcal","","","3005.35kcal"
"2021-04-27","쇠고기미역국(05)(16)","36.91kcal","치킨샐러드(01)(06)(12)(15)","453.92kcal","순두부버섯탕(05)","45.64kcal","","","3005.35kcal"
"2021-04-27","참치김치볶음","76.02kcal","배추김치(3~4월)","9.75kcal","오징어튀김(05)(06)","366.5kcal","","","3005.35kcal"
"2021-04-27","시금치무침(05)(06)","25.97kcal","탄산음료","117.5kcal","감자조림(05)(06)","89.16kcal","","","3005.35kcal"
"2021-04-27","깍두기(임가공)","28.75kcal","","","배추김치(3~4월)","9.75kcal","","","3005.35kcal"
"2021-04-27","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3005.35kcal"
"2021-04-28","밥","363kcal","잡곡밥","367.84kcal","밥","363kcal","","","3200.60kcal"
"2021-04-28","콩나물국(05)","26.34kcal","아욱된장국(05)(06)","60.72kcal","생선묵김치찌개(05)(06)","81.56kcal","","","3200.60kcal"
"2021-04-28","피망멸치볶음(05)(06)","97.74kcal","삼겹살구이(05)(06)(10)","1093.37kcal","미트볼케찹조림(01)(05)(06)(10)(12)","347.54kcal","","","3200.60kcal"
"2021-04-28","계란찜(01)(09)","73.77kcal","상추쌈(05)(06)","83.9kcal","깻잎양념무침(05)(06)","25.97kcal","","","3200.60kcal"
"2021-03-30","배추김치(3~4월)","9.75kcal","짜먹는요구르트(02)","38.4kcal","깍두기(임가공)","28.75kcal","","","2915.37kcal"
"2021-03-30","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2915.37kcal"
"2021-03-31","밥","363kcal","현미밥","376.25kcal","잡곡밥","367.84kcal","","","3239.64kcal"
"2021-03-31","쇠고기감자국(05)(16)","51.02kcal","사골곰탕","110.4kcal","버섯된장찌개(05)(06)","83.2kcal","","","3239.64kcal"
"2021-03-31","비엔나소시지케찹볶음(05)(06)(10)(12)","276.22kcal","패주야채볶음(05)(06)(18)","73.16kcal","삼겹살구이(05)(06)(10)","1093.39kcal","","","3239.64kcal"
"2021-03-31","무나물(05)(06)","57.51kcal","시금치고추장무침(06)","70.52kcal","양배추쌈(05)(06)","90.88kcal","","","3239.64kcal"
"2021-03-31","배추김치(3~4월)","9.75kcal","깍두기(임가공)","28.75kcal","배추김치(3~4월)","9.75kcal","","","3239.64kcal"
"2021-03-31","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효 음료(02)","56kcal","","","","","3239.64kcal"
"2021-04-01","흑미밥","366.99kcal","밥","363kcal","햄치즈버거(01)(02)(06)(10)(12)","1238.58kcal","","","3104.92kcal"
"2021-04-01","쇠고기미역국(05)(16)","36.91kcal","호박된장찌개(05)(06)","77.52kcal","우유(백색우유(200ML,연간))(02)","244kcal","","","3104.92kcal"
"2021-04-01","감자채볶음(05)(06)","90.13kcal","쇠고기불고기(05)(06)(16)","382.99kcal","","","","","3104.92kcal"
"2021-04-01","두부조림(05)(06)","189.24kcal","콩나물매운무침(05)(06)","53.43kcal","","","","","3104.92kcal"
"2021-04-01","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","","","","","3104.92kcal"
"2021-04-01","","","사과(후지)","42.63kcal","","","","","3104.92kcal"
"2021-04-02","밥","363kcal","찹쌀밥","377.28kcal","밥","363kcal","","","2812.08kcal"
"2021-04-02","느타리버섯국(01)(05)(16)","53.94kcal","닭곰탕(15)","181.36kcal","배추들깨국(05)(06)","54.08kcal","","","2812.08kcal"
"2021-04-02","오징어채볶음(01)(05)(06)(17)","104.38kcal","조기튀김(06)","385.13kcal","돈가스(06)(10)","534.51kcal","","","2812.08kcal"
"2021-04-02","시금치무침(05)(06)","25.97kcal","깻잎양념무침(05)(06)","25.97kcal","감자샐러드(01)(12)","114.41kcal","","","2812.08kcal"
"2021-04-02","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","깍두기(임가공)","28.75kcal","","","2812.08kcal"
"2021-04-02","우유(백색우유(200ML,연간))(02)","122kcal","이온음료","58.8kcal","생수(500ML,후식)","0kcal","","","2812.08kcal"
"2021-04-03","흑미밥","366.99kcal","밥","363kcal","밥","363kcal","","","2708.49kcal"
"2021-04-03","쇠고기무국(05)(16)","37.5kcal","근대콩나물조개국(05)(06)(18)","47.62kcal","감자양파찌개(05)(06)","61.78kcal","","","2708.49kcal"
"2021-04-03","오징어볶음(05)(06)(17)","214kcal","돼지고기청경채볶음(05)(06)(10)","466.08kcal","부추표고버섯볶음(05)(06)","65.59kcal","","","2708.49kcal"
"2021-04-03","맛김","5.25kcal","오이양파장아찌(05)(06)","33.17kcal","닭간장소스찜(05)(06)(15)","271.75kcal","","","2708.49kcal"
"2021-04-03","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","","","2708.49kcal"
"2021-04-03","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","포도 주스(180㎖/캔)","84.51kcal","","","2708.49kcal"
"2021-04-03","","","","","복숭아 주스(340㎖/캔)","81kcal","","","2708.49kcal"
"2021-04-04","밥","363kcal","햄야채볶음밥(01)(05)(06)(10)(12)","667.46kcal","잡곡밥","367.84kcal","","","2823.99kcal"
"2021-04-04","계란국(01)(05)","47.21kcal","오징어젓무침(17)","54.07kcal","버섯된장찌개(05)(06)","83.2kcal","","","2823.99kcal"
"2021-04-04","쇠고기파프리카볶음(05)(06)(16)","297.26kcal","무나물(05)(06)","63.03kcal","돼지고기콩나물볶음(05)(06)(10)","524.53kcal","","","2823.99kcal"
"2021-04-04","맛김","5.25kcal","배추김치(3~4월)","9.75kcal","양배추쌈(05)(06)","89.38kcal","","","2823.99kcal"
"2021-04-04","배추김치(3~4월)","9.75kcal","레몬에이드","26kcal","배추김치(3~4월)","9.75kcal","","","2823.99kcal"
"2021-04-04","우유(백색우유(200ML,연간))(02)","122kcal","","","주스,청포도(190ml/팩)","84.51kcal","","","2823.99kcal"
"2021-04-05","찹쌀밥","377.28kcal","밥","363kcal","밥","363kcal","","","2895.22kcal"
"2021-04-05","들깨미역국(05)","24.04kcal","배추쇠고기국(05)(16)","44.41kcal","두부맑은국(01)(05)","60.37kcal","","","2895.22kcal"
"2021-04-05","돼지고기김치볶음(05)(06)(10)","382.77kcal","닭강정(05)(06)(15)","571.7kcal","버섯호박볶음(05)(06)(09)","57.07kcal","","","2895.22kcal"
"2021-04-05","맛김","5.25kcal","오이양파장아찌(05)(06)","33.17kcal","떡볶이(01)(05)(06)","391.51kcal","","","2895.22kcal"
"2021-04-05","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","배추김치(3~4월)","9.75kcal","","","2895.22kcal"
"2021-04-05","우유(백색우유(200ML,연간))(02)","122kcal","","","딸기,신선형(딸기(34월))","32.4kcal","","","2895.22kcal"
"2021-04-06","밥","363kcal","흑미밥","366.99kcal","밥","363kcal","","","2868.00kcal"
"2021-04-06","콩나물두부국(05)","26.28kcal","닭볶음탕(05)(06)(15)","303.62kcal","쇠고기육개장(01)(05)(16)","105.87kcal","","","2868.00kcal"
"2021-04-06","비엔나소시지케찹볶음(05)(06)(10)(12)","270.17kcal","잡채(05)(06)(10)","248.77kcal","야채튀김(01)(06)(12)","299.12kcal","","","2868.00kcal"
"2021-04-06","계란찜(01)(09)","73.77kcal","순두부양념장(05)(06)","88.88kcal","고등어순살조림(05)(06)(07)","149.88kcal","","","2868.00kcal"
"2021-04-06","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","깍두기(임가공)","28.75kcal","","","2868.00kcal"
"2021-04-06","우유(백색우유(200ML,연간))(02)","122kcal","짜먹는요구르트(02)","38.4kcal","","","","","2868.00kcal"
"2021-04-07","떡만둣국(01)(05)(06)(10)(16)","704.48kcal","밥","363kcal","잡곡밥","367.84kcal","","","2829.38kcal"
"2021-04-07","무나물(05)(06)","63.03kcal","햄소시지찌개(05)(10)","172.89kcal","생선묵국(05)(06)","70.54kcal","","","2829.38kcal"
"2021-04-07","배추김치(3~4월)","9.75kcal","낙지볶음(05)(06)","160.41kcal","돼지고기김치찜(05)(06)(10)","339.51kcal","","","2829.38kcal"
"2021-04-07","우유(백색우유(200ML,연간))(02)","122kcal","시금치무침(05)(06)","25.97kcal","깻잎양념무침(05)(06)","25.97kcal","","","2829.38kcal"
"2021-04-07","","","백김치","15.12kcal","파김치","21.24kcal","","","2829.38kcal"
"2021-04-07","","","사과(후지)","42.63kcal","즉석쌀국수(멸치맛)(06)","325kcal","","","2829.38kcal"
"2021-04-08","밥","363kcal","새우버거(01)(06)(09)(12)","990.97kcal","현미밥","376.25kcal","","","2886.80kcal"
"2021-04-08","김치찌개(05)(10)","141.09kcal","찐감자","27.5kcal","쇠고기무국(05)(16)","37.5kcal","","","2886.80kcal"
"2021-04-08","쇠고기두부찜(05)(06)(16)","196.74kcal","가공우유(딸기)(02)","116kcal","닭고기매운조림(05)(06)(15)","290.49kcal","","","2886.80kcal"
"2021-04-08","맛김","5.25kcal","우유(백색우유(200ML,연간))(02)","122kcal","배추된장무침(05)(06)","45.01kcal","","","2886.80kcal"
"2021-04-08","깍두기(임가공)","28.75kcal","","","깍두기(임가공)","28.75kcal","","","2886.80kcal"
"2021-04-08","","","","","탄산음료","117.5kcal","","","2886.80kcal"
"2021-04-09","흑미밥","366.99kcal","비빔밥(05)(06)","613.58kcal","잡곡밥","367.84kcal","","","3198.79kcal"
"2021-04-09","버섯쇠고기찌개(05)(16)","66.24kcal","북어채국(01)(05)","64.42kcal","오징어찌개(05)(06)(17)","115.36kcal","","","3198.79kcal"
"2021-04-09","소시지김치볶음(05)(06)(10)","185.8kcal","게맛살야채튀김(01)(06)(12)","346.78kcal","돼지고기강정(05)(06)(10)(12)","734.48kcal","","","3198.79kcal"
"2021-04-09","감자조림(05)(06)","89.16kcal","배추김치(3~4월)","9.75kcal","오이양파장아찌(05)(06)","33.17kcal","","","3198.79kcal"
"2021-04-09","깍두기(임가공)","28.75kcal","","","배추김치(3~4월)","9.75kcal","","","3198.79kcal"
"2021-04-09","우유(백색우유(200ML,연간))(02)","122kcal","","","컵과일(사과, 대추방울토마토)","44.72kcal","","","3198.79kcal"
"2021-04-09","","","","","생수(500ML,후식)","0kcal","","","3198.79kcal"
"2021-04-10","핫도그빵(01)(06)(10)(12)","976.47kcal","밥","363kcal","현미밥","376.25kcal","","","3141.85kcal"
"2021-04-10","삶은계란(01)","70.28kcal","순두부찌개(01)(05)(10)","123.19kcal","시금치된장국(05)(06)","47.1kcal","","","3141.85kcal"
"2021-04-10","우유(백색우유(200ML,연간))(02)","244kcal","감자채볶음(05)(06)","90.13kcal","닭순살야채조림(05)(06)","361.21kcal","","","3141.85kcal"
"2021-04-10","","","삼치순살조림(05)(06)","119.92kcal","미나리콩나물무침(05)(06)","64.8kcal","","","3141.85kcal"
"2021-04-10","","","배추김치(3~4월)","9.75kcal","배추김치(3~4월)","9.75kcal","","","3141.85kcal"
"2021-04-10","","","초콜릿(3사교)","286kcal","","","","","3141.85kcal"
"2021-04-11","닭죽(15)","533.68kcal","잡곡밥","367.84kcal","밥","363kcal","","","2884.59kcal"
"2021-04-11","오징어젓무침(17)","54.07kcal","팽이버섯국(05)(06)","59.06kcal","생선묵김치찌개(05)(06)","81.56kcal","","","2884.59kcal"
"2021-04-11","배추김치(3~4월)","9.75kcal","쇠고기불고기(05)(06)(16)","382.99kcal","마파두부(05)(06)(10)","354.11kcal","","","2884.59kcal"
"2021-04-11","우유(백색우유(200ML,연간))(02)","122kcal","무나물(05)(06)","63.03kcal","김자반","43kcal","","","2884.59kcal"
"2021-04-11","","","배추김치(3~4월)","9.75kcal","깍두기(임가공)","28.75kcal","","","2884.59kcal"
"2021-04-11","","","아이스크림 콘,완제품(02)","270kcal","사과 주스(200㎖/팩)","46kcal","","","2884.59kcal"
"2021-04-11","","","","","오렌지 주스(200㎖/팩)","96kcal","","","2884.59kcal"
"2021-04-12","흑미밥","366.99kcal","밥","363kcal","밥","363kcal","","","3020.83kcal"
"2021-04-12","콩나물무채국(05)","30kcal","쇠고기육개장(01)(05)(16)","105.87kcal","호박된장찌개(05)(06)","77.52kcal","","","3020.83kcal"
"2021-04-12","멸치볶음(01)(05)(06)","120.36kcal","버섯강정(06)(12)","339.76kcal","돼지고기수육(05)(06)(09)(10)","772.61kcal","","","3020.83kcal"
"2021-04-12","브로콜리계란찜(01)(10)","100.88kcal","감자매운조림(05)(06)","97.58kcal","양배추쌈(05)(06)","89.38kcal","","","3020.83kcal"
