날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-03-26","밥","363kcal","수수밥","364.15kcal","햄치즈버거(01)(02)(06)(10)(12)","715.49kcal","","","3383.03kcal"
"2021-03-26","오징어국(05)(17)","57.04kcal","부대찌개(05)(06)(10)","191.38kcal","감자튀김(12)","612.69kcal","","","3383.03kcal"
"2021-03-26","생선묵볶음(05)(06)","127.84kcal","고등어감자조림(05)(06)(07)","158.94kcal","삶은계란(01)","70.08kcal","","","3383.03kcal"
"2021-03-26","맛김","5.25kcal","부추나물","15.4kcal","콘푸로스트","153.2kcal","","","3383.03kcal"
"2021-03-26","배추김치(3~4월)","10.75kcal","갓김치","11.52kcal","","","","","3383.03kcal"
"2021-03-26","우유(백색우유(200ML,연간))(02)","244kcal","","","","","","","3383.03kcal"
"2021-03-26","주스,망고코넛(340ml/캔)","122.3kcal","","","","","","","3383.03kcal"
"2021-03-26","젤리","160kcal","","","","","","","3383.03kcal"
"2021-03-27","자장밥(05)(06)(10)","778.8kcal","불고기버거(01)(06)(10)(12)","680.69kcal","밥","363kcal","","","2770.53kcal"
"2021-03-27","감자호박국(05)","51.56kcal","삶은계란(01)","70.08kcal","콩나물국(05)","15.78kcal","","","2770.53kcal"
"2021-03-27","단무지무침","18.31kcal","아몬드후레이크","0kcal","낙지볶음(05)(06)","175.42kcal","","","2770.53kcal"
"2021-03-27","배추김치(3~4월)","10.75kcal","","","양파계란볶음(01)(10)","102.39kcal","","","2770.53kcal"
"2021-03-27","우유(백색우유(200ML,연간))(02)","244kcal","","","배추김치(3~4월)","10.75kcal","","","2770.53kcal"
"2021-03-27","","","","","건빵(개선품)(01)(02)(03)","249kcal","","","2770.53kcal"
"2021-03-28","밥","363kcal","밥","363kcal","제육덮밥(05)(06)(10)","755.4kcal","","","2696.51kcal"
"2021-03-28","쇠고기미역국(05)(16)","43.11kcal","미더덕된장찌개(05)(06)(09)","109.17kcal","계란국(01)","52.1kcal","","","2696.51kcal"
"2021-03-28","두부김치(05)(06)(10)","256.31kcal","배추찜(05)","35.84kcal","시금치고추장무침(06)","34.95kcal","","","2696.51kcal"
"2021-03-28","김자반","28.67kcal","훈제삼겹살간장조림(05)(06)(10)","300.31kcal","배추김치(3~4월)","10.75kcal","","","2696.51kcal"
"2021-03-28","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","","","","","2696.51kcal"
"2021-03-28","바나나맛우유(02)","200.4kcal","","","","","","","2696.51kcal"
"2021-03-28","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2696.51kcal"
"2021-03-29","밥","363kcal","밥","363kcal","밥","363kcal","","","2810.87kcal"
"2021-02-28","김장김치(12~2월)","27.01kcal","","","백김치","15.12kcal","","","2218.64kcal"
"2021-02-28","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2218.64kcal"
"2021-03-01","밥","363kcal","밥","363kcal","밥","363kcal","","","2614.29kcal"
"2021-03-01","쇠고기미역국(05)(16)","43.11kcal","닭곰탕(15)","300.62kcal","부대찌개(05)(06)(10)","191.38kcal","","","2614.29kcal"
"2021-03-01","돼지고기부추볶음(10)","424.06kcal","오징어젓무침(17)","56.9kcal","고등어김치조림(05)(06)(07)","140.39kcal","","","2614.29kcal"
"2021-03-01","맛김","5.25kcal","깍두기(임가공)","28.75kcal","무콩나물무침(05)","31.33kcal","","","2614.29kcal"
"2021-03-01","배추김치(3~4월)","10.75kcal","","","배추김치(3~4월)","10.75kcal","","","2614.29kcal"
"2021-03-01","","","","","젤리","160kcal","","","2614.29kcal"
"2021-03-01","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2614.29kcal"
"2021-03-02","밥","363kcal","밥","363kcal","잡곡밥","408.97kcal","","","2924.93kcal"
"2021-03-02","북어채국(05)","26.48kcal","달래된장국(05)","48.35kcal","순두부찌개(01)(05)(06)(09)(10)(17)","139.79kcal","","","2924.93kcal"
"2021-03-02","새송이버섯야채볶음(05)(06)","73.75kcal","시금치베이컨볶음(05)(06)(10)","332.26kcal","돈가스(06)(10)","645.3kcal","","","2924.93kcal"
"2021-03-02","쇠고기장조림(05)(06)(16)","137.54kcal","오이나물","46.48kcal","양배추샐러드(01)(12)","68.26kcal","","","2924.93kcal"
"2021-03-02","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","","","2924.93kcal"
"2021-03-02","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2924.93kcal"
"2021-03-02","탄산음료","117.5kcal","","","","","","","2924.93kcal"
"2021-03-03","밥","363kcal","밥","363kcal","검은콩밥","404.3kcal","","","3020.31kcal"
"2021-03-03","콩나물국(05)","15.78kcal","김치찌개(05)(06)(10)","84.76kcal","계란국(01)","52.1kcal","","","3020.31kcal"
"2021-03-03","마파두부(05)(06)(10)","274.76kcal","닭갈비(05)(06)(15)","265.4kcal","매운소시지떡볶음(05)(06)(10)(12)","485.86kcal","","","3020.31kcal"
"2021-03-03","맛김","5.25kcal","무나물","22.25kcal","고구마튀김(05)(06)","468.4kcal","","","3020.31kcal"
"2021-03-03","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","깍두기(임가공)","28.75kcal","","","3020.31kcal"
"2021-03-03","딸기,신선형(딸기(34월))","43.2kcal","","","","","","","3020.31kcal"
"2021-03-03","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3020.31kcal"
"2021-03-04","밥","363kcal","밥","363kcal","현미밥","399.3kcal","","","2836.81kcal"
"2021-03-04","패주미역국(05)(18)","40.02kcal","배추된장국(05)(06)","71.29kcal","닭고기육개장(01)(05)(06)(15)","131.65kcal","","","2836.81kcal"
"2021-03-04","호박볶음(05)(06)(09)","40.52kcal","쇠고기불고기(05)(06)(16)","150.36kcal","감자채볶음(05)(06)","68.18kcal","","","2836.81kcal"
"2021-03-04","비엔나소시지케찹볶음(10)(12)","374.8kcal","계란두부찜(05)(06)","80.08kcal","명태살튀김데리야끼소스(05)(06)","486.36kcal","","","2836.81kcal"
"2021-03-04","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","깍두기(임가공)","28.75kcal","","","2836.81kcal"
"2021-03-04","농후 발효유(02)","96kcal","","","","","","","2836.81kcal"
"2021-03-04","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2836.81kcal"
"2021-03-05","밥","363kcal","밥","363kcal","햄치즈버거(01)(02)(06)(10)(12)","715.49kcal","","","3237.79kcal"
"2021-03-05","쇠고기무국(05)(16)","46.76kcal","건새우아욱된장국(05)","57.6kcal","감자튀김(12)","612.69kcal","","","3237.79kcal"
"2021-03-05","닭순살야채조림(05)(06)(15)","156.68kcal","훈제삼겹살간장조림(05)(06)(10)","300.31kcal","삶은계란(01)","70.08kcal","","","3237.79kcal"
"2021-03-05","부추나물","15.4kcal","무콩나물무침(05)","31.33kcal","쵸코후레이크","160kcal","","","3237.79kcal"
"2021-03-05","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","","","","","3237.79kcal"
"2021-03-05","우유(백색우유(200ML,연간))(02)","244kcal","","","","","","","3237.79kcal"
"2021-03-05","한라봉","79.95kcal","","","","","","","3237.79kcal"
"2021-03-06","카레밥(06)(10)","613.8kcal","떡만둣국(01)(05)(06)(10)(16)","601.25kcal","제육덮밥(05)(06)(10)","755.4kcal","","","2604.98kcal"
"2021-03-06","닭고기미역국(05)(15)","57.22kcal","미역초무침","26.74kcal","순두부찌개(01)(05)(06)(09)(10)(17)","139.79kcal","","","2604.98kcal"
"2021-03-06","새송이버섯야채볶음(05)(06)","73.75kcal","배추김치(3~4월)","10.75kcal","오이나물","46.48kcal","","","2604.98kcal"
"2021-03-06","배추김치(3~4월)","10.75kcal","","","배추김치(3~4월)","10.75kcal","","","2604.98kcal"
"2021-03-06","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2604.98kcal"
"2021-03-06","","","","","견과, 혼합식","136.3kcal","","","2604.98kcal"
"2021-03-07","밥","363kcal","밥","363kcal","무밥(05)(06)","408.88kcal","","","2840.49kcal"
"2021-03-07","북어채국(05)","26.48kcal","김치찌개(05)(06)(10)","84.76kcal","닭볶음탕(06)(15)","345.65kcal","","","2840.49kcal"
"2021-03-07","피망쇠고기볶음(05)(06)(16)","145.85kcal","떡볶이(05)(06)","321.41kcal","부추나물","15.4kcal","","","2840.49kcal"
"2021-03-07","맛김","5.25kcal","고구마구이","529.76kcal","배추김치(3~4월)","10.75kcal","","","2840.49kcal"
"2021-03-07","배추김치(3~4월)","10.75kcal","깍두기(임가공)","28.75kcal","","","","","2840.49kcal"
"2021-03-07","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2840.49kcal"
"2021-03-07","이온음료","58.8kcal","","","","","","","2840.49kcal"
"2021-03-08","밥","363kcal","밥","363kcal","조밥","398.7kcal","","","2515.42kcal"
"2021-03-08","콩나물국(05)","15.78kcal","된장국(일품용)(05)","47.15kcal","버섯쇠고기찌개(05)(06)(16)","91.38kcal","","","2515.42kcal"
"2021-03-08","돼지고기부추볶음(10)","424.06kcal","오징어볶음(05)(06)(17)","192.03kcal","꽈리고추멸치볶음(05)(06)","100kcal","","","2515.42kcal"
"2021-03-08","배추찜(05)","35.84kcal","계란찜(01)(09)","95.69kcal","고등어김치조림(05)(06)(07)","140.39kcal","","","2515.42kcal"
"2021-03-08","배추김치(3~4월)","10.75kcal","백김치","15.12kcal","깍두기(임가공)","28.75kcal","","","2515.42kcal"
"2021-03-08","","","","","주스,카프리썬 사과(200ml,파우치)","60kcal","","","2515.42kcal"
"2021-03-08","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2515.42kcal"
"2021-03-08","","","","","방울토마토, 3-11(육사)","11.781kcal","","","2515.42kcal"
"2021-03-09","밥","363kcal","찹쌀밥","407.88kcal","밥","363kcal","","","3465.65kcal"
"2021-03-09","감자국(05)","48.33kcal","꼬리곰탕(05)(09)","590.17kcal","돼지고기김치찌개(05)(06)(10)","111.23kcal","","","3465.65kcal"
"2021-03-09","김자반","28.67kcal","오징어젓무침(17)","56.9kcal","데리야끼갈릭치킨(01)(05)(06)(15)","606.21kcal","","","3465.65kcal"
"2021-03-09","두부구이(05)(06)","131.89kcal","깍두기(임가공)","28.75kcal","콩나물무침(05)(06)","36.04kcal","","","3465.65kcal"
"2021-03-09","배추김치(3~4월)","10.75kcal","","","갓김치","11.52kcal","","","3465.65kcal"
"2021-03-09","탄산음료","117.5kcal","","","","","","","3465.65kcal"
"2021-03-09","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3465.65kcal"
"2021-03-09","왕뚜껑,110g,용기라면(다수공급자,영내자증식,팔도)","431.81kcal","","","","","","","3465.65kcal"
"2021-03-10","밥","363kcal","밥","363kcal","수수밥","364.15kcal","","","2901.28kcal"
"2021-03-10","순두부백탕(05)","67.08kcal","미더덕된장찌개(05)(06)(09)","109.17kcal","감자호박국(05)","51.56kcal","","","2901.28kcal"
"2021-03-10","쇠고기야채볶음(05)(06)(09)(16)","129.81kcal","느타리버섯볶음(05)(06)","61.81kcal","돈가스(06)(10)","645.3kcal","","","2901.28kcal"
"2021-03-10","맛김","5.25kcal","돼지불고기(05)(06)(10)","415.44kcal","양배추샐러드(01)(12)","68.26kcal","","","2901.28kcal"
"2021-03-10","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","","","2901.28kcal"
"2021-03-10","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2901.28kcal"
"2021-03-10","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","","","","","2901.28kcal"
"2021-03-10","딸기,신선형(딸기(34월))","43.2kcal","","","","","","","2901.28kcal"
"2021-03-11","밥","363kcal","밥","363kcal","잡곡밥","408.97kcal","","","2597.45kcal"
"2021-03-11","북어채콩나물국(05)","40.74kcal","배추된장국(05)(06)","71.29kcal","굴순두부찌개(01)(05)(06)(17)","116.82kcal","","","2597.45kcal"
"2021-03-11","생선묵볶음(05)(06)","127.84kcal","쇠고기갈비찜(05)(06)","546.2kcal","오징어매콤잡채(05)(06)(17)","136.33kcal","","","2597.45kcal"
"2021-03-11","부추나물","15.4kcal","도라지숙채(05)(09)","55.42kcal","계란찜(01)(09)","95.69kcal","","","2597.45kcal"
"2021-03-11","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","깍두기(임가공)","28.75kcal","","","2597.45kcal"
"2021-03-11","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2597.45kcal"
"2021-03-11","유산균 발효유(3사교)","84.5kcal","","","","","","","2597.45kcal"
"2021-03-12","밥","363kcal","밥","363kcal","새우버거(01)(06)(09)(12)","944.8kcal","","","3177.43kcal"
"2021-03-12","조갯살미역국(05)(18)","44.42kcal","호박된장찌개(05)(06)","76.42kcal","삶은계란(01)","70.08kcal","","","3177.43kcal"
"2021-03-12","새송이버섯야채볶음(05)(06)","73.75kcal","돼지고기고추장볶음(05)(06)(10)","437.59kcal","콘푸로스트","153.2kcal","","","3177.43kcal"
"2021-03-12","닭순살야채조림(05)(06)(15)","156.68kcal","미역초무침","26.74kcal","","","","","3177.43kcal"
"2021-03-12","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","","","","","3177.43kcal"
"2021-03-12","한라봉","79.95kcal","","","","","","","3177.43kcal"
"2021-03-12","우유(백색우유(200ML,연간))(02)","244kcal","","","","","","","3177.43kcal"
"2021-03-12","주스,망고코넛(340ml/캔)","122.3kcal","","","","","","","3177.43kcal"
"2021-03-13","밥","363kcal","핫도그빵(01)(06)(10)(12)","789.53kcal","쇠고기덮밥(05)(06)(16)","502.54kcal","","","2567.03kcal"
"2021-03-13","콩나물김치국(05)","32.77kcal","야채샐러드","17.38kcal","계란국(01)","52.1kcal","","","2567.03kcal"
"2021-03-13","돼지고기부추볶음(10)","424.06kcal","아몬드후레이크","0kcal","오이나물","46.48kcal","","","2567.03kcal"
"2021-03-13","김자반","28.67kcal","","","배추김치(3~4월)","10.75kcal","","","2567.03kcal"
"2021-03-13","배추김치(3~4월)","10.75kcal","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2567.03kcal"
"2021-03-13","","","","","가공우유(바나나)(02)","167kcal","","","2567.03kcal"
"2021-03-14","밥","363kcal","고추참치덮밥","567.44kcal","밥","363kcal","","","2320.24kcal"
"2021-03-14","쇠고기무국(05)(16)","46.76kcal","콩나물국(05)","15.78kcal","감자양파찌개(05)(06)","86.13kcal","","","2320.24kcal"
"2021-03-14","마파두부(05)(06)(10)","274.76kcal","부추나물","15.4kcal","멸치고추장볶음(06)","92.62kcal","","","2320.24kcal"
"2021-03-14","맛김","5.25kcal","배추김치(3~4월)","10.75kcal","닭간장소스찜(05)(06)(15)","277.05kcal","","","2320.24kcal"
"2021-03-14","배추김치(3~4월)","10.75kcal","","","배추김치(3~4월)","10.75kcal","","","2320.24kcal"
"2021-03-14","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2320.24kcal"
"2021-03-14","이온음료","58.8kcal","","","","","","","2320.24kcal"
"2021-03-15","밥","363kcal","밥","363kcal","잡곡밥","408.97kcal","","","2929.74kcal"
"2021-02-14","김자반","43kcal","무콩나물무침(05)","31.17kcal","김장김치(12~2월)","27.01kcal","","","2594.96kcal"
"2021-02-14","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","","","","","2594.96kcal"
"2021-02-14","주스,파인애플","","","","","","","","2594.96kcal"
"2021-02-14","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2594.96kcal"
"2021-02-15","밥","363kcal","수수밥","364.15kcal","밥","363kcal","","","2985.98kcal"
"2021-02-15","북어채콩나물국(05)","41.65kcal","굴순두부찌개(01)(05)(06)(17)","114.49kcal","돼지고기고추장찌개(05)(06)(10)","102.03kcal","","","2985.98kcal"
"2021-02-15","닭순살브로콜리볶음(05)(06)(15)","192.59kcal","시금치베이컨볶음(05)(06)(10)","323.53kcal","데리야끼갈릭치킨(01)(05)(06)(15)","651.16kcal","","","2985.98kcal"
"2021-02-15","맛김","5.25kcal","꽈리고추멸치볶음(05)(06)","101.19kcal","시금치고추장무침(06)","35.22kcal","","","2985.98kcal"
"2021-02-15","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","깍두기(임가공)","28.75kcal","","","2985.98kcal"
"2021-02-15","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2985.98kcal"
"2021-02-15","","","","","한라봉","79.95kcal","","","2985.98kcal"
"2021-02-15","","","","","감귤 주스(340㎖/ 페트)","44kcal","","","2985.98kcal"
"2021-02-16","밥","363kcal","밥","363kcal","잡곡밥","408.97kcal","","","3435.41kcal"
"2021-02-16","쇠고기무국(05)(16)","47.44kcal","닭곰탕(15)","301.18kcal","감자계란국(01)","61.71kcal","","","3435.41kcal"
"2021-02-16","두부구이(05)(06)","133.66kcal","피망쇠고기볶음(05)(06)(16)","152.37kcal","매운소시지떡볶음(05)(06)(10)(12)","486.55kcal","","","3435.41kcal"
"2021-02-16","부추겉절이","24.73kcal","오징어젓무침(17)","58.26kcal","오징어튀김(05)(06)(17)","445.97kcal","","","3435.41kcal"
"2021-02-16","김장김치(12~2월)","27.01kcal","깍두기(임가공)","28.75kcal","김장김치(12~2월)","27.01kcal","","","3435.41kcal"
"2021-02-16","즉석쌀국수(사골맛)","325kcal","","","","","","","3435.41kcal"
"2021-02-16","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3435.41kcal"
"2021-02-16","이온음료","58.8kcal","","","","","","","3435.41kcal"
"2021-02-17","밥","363kcal","밥","363kcal","현미밥","399.3kcal","","","3198.23kcal"
"2021-02-17","생선묵국(05)(06)","77.88kcal","된장국(일품용)(05)","57kcal","부대찌개(05)(06)(10)","204.16kcal","","","3198.23kcal"
"2021-02-17","콩나물닭볶음(05)(06)(15)","219.32kcal","돼지고기고추장볶음(05)(06)(10)","405.23kcal","감자채볶음(05)(06)","68.23kcal","","","3198.23kcal"
"2021-02-17","맛김","5.25kcal","양파계란볶음(01)(10)","102.54kcal","삼치순살튀김(01)(06)","627.09kcal","","","3198.23kcal"
"2021-02-17","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","","","3198.23kcal"
"2021-02-17","딸기(1월~2월)","43.2kcal","","","","","","","3198.23kcal"
"2021-02-17","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3198.23kcal"
"2021-02-17","주스,카프리썬 사과(200ml,파우치)","60kcal","","","","","","","3198.23kcal"
"2021-02-18","밥","363kcal","밥","363kcal","잡곡밥","408.97kcal","","","3081.20kcal"
"2021-02-18","콩나물무채국(05)","36.89kcal","감자양파찌개(05)(06)","87.37kcal","김치찌개(05)(06)(10)","77.44kcal","","","3081.20kcal"
"2021-02-18","생선묵볶음(05)(06)","127.97kcal","돼지불고기(05)(06)(10)","397.2kcal","치킨너겟(01)(06)(15)","676.52kcal","","","3081.20kcal"
"2021-02-18","오이무침(06)","23.24kcal","무부추무침","24.99kcal","골뱅이야채조림(05)(06)","163.84kcal","","","3081.20kcal"
"2021-02-18","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","깍두기(임가공)","28.75kcal","","","3081.20kcal"
"2021-02-18","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3081.20kcal"
"2021-02-18","과일푸딩","126kcal","","","","","","","3081.20kcal"
"2021-02-19","밥","363kcal","밥","363kcal","햄치즈버거(01)(02)(06)(10)(12)","715.49kcal","","","3691.46kcal"
"2021-02-19","계란국(01)","52.63kcal","닭볶음탕(06)(15)","343.99kcal","감자튀김(12)","610.27kcal","","","3691.46kcal"
"2021-02-19","맛김","5.25kcal","돼지고기부추볶음(10)","362.43kcal","삶은계란(01)","70.08kcal","","","3691.46kcal"
"2021-02-19","쇠고기(캔)야채조림(05)(06)","182.89kcal","황태채무침","120.41kcal","아몬드후레이크","160kcal","","","3691.46kcal"
"2021-02-19","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","","","","","3691.46kcal"
"2021-02-19","가공우유(초코)(02)","126kcal","","","","","","","3691.46kcal"
"2021-02-19","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3691.46kcal"
"2021-02-19","배 주스(238㎖/캔)","40kcal","","","","","","","3691.46kcal"
"2021-02-20","밥","363kcal","불고기버거(01)(06)(10)(12)","680.69kcal","밥","363kcal","","","2762.09kcal"
"2021-02-20","쇠고기콩나물국(05)(16)","71.85kcal","삶은계란(01)","70.08kcal","호박된장찌개(05)(06)","83.48kcal","","","2762.09kcal"
"2021-02-20","호박볶음(05)(06)(09)","40.3kcal","콘푸로스트","150.64kcal","돼지고기고추장볶음(05)(06)(10)","405.23kcal","","","2762.09kcal"
"2021-02-20","소시지야채볶음(05)(06)(10)","143.51kcal","","","멸치볶음","98.06kcal","","","2762.09kcal"
"2021-02-20","김장김치(12~2월)","27.01kcal","","","파김치","21.24kcal","","","2762.09kcal"
"2021-02-20","","","","","우유(백색우유(200ML,연간))(02)","244kcal","","","2762.09kcal"
"2021-02-21","카레밥(06)(10)","613.8kcal","밥","363kcal","밥","363kcal","","","2488.97kcal"
"2021-02-21","북어채국(05)","37.47kcal","버섯쇠고기찌개(05)(06)(16)","90.91kcal","콩나물무채국(05)","36.89kcal","","","2488.97kcal"
"2021-02-21","양파겉절이(05)(06)","24.24kcal","멸치고추장볶음(06)","95.29kcal","매운소시지떡볶음(05)(06)(10)(12)","486.55kcal","","","2488.97kcal"
"2021-02-21","김장김치(12~2월)","27.01kcal","고등어김치조림(05)(06)(07)","149.95kcal","시금치무침","24.84kcal","","","2488.97kcal"
"2021-02-21","우유(백색우유(200ML,연간))(02)","122kcal","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","","","2488.97kcal"
"2021-02-22","밥","363kcal","밥","363kcal","수수밥","364.15kcal","","","2993.48kcal"
"2021-02-22","닭고기미역국(05)(15)","58.67kcal","햄감자찌개(05)(06)(10)","230.85kcal","두부된장찌개(05)(06)","94.74kcal","","","2993.48kcal"
"2021-02-22","우엉조림(05)(06)(16)","96.43kcal","낙지볶음(05)(06)","172.12kcal","오징어채볶음(01)(05)(06)(17)","155.09kcal","","","2993.48kcal"
"2021-02-22","무생채","28.75kcal","계란찜(01)(09)","96.07kcal","생선가스(01)(06)","676.27kcal","","","2993.48kcal"
"2021-02-22","김장김치(12~2월)","27.01kcal","백김치","15.12kcal","김장김치(12~2월)","27.01kcal","","","2993.48kcal"
"2021-02-22","","","","","딸기(1월~2월)","43.2kcal","","","2993.48kcal"
"2021-02-22","","","","","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","2993.48kcal"
"2021-02-22","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2993.48kcal"
"2021-02-23","밥","363kcal","찹쌀밥","407.88kcal","밥","363kcal","","","2653.69kcal"
"2021-02-23","콩나물국(05)","16.86kcal","사골곰탕(05)","195.37kcal","광어매운탕(05)(06)","139.94kcal","","","2653.69kcal"
"2021-02-23","새송이버섯야채볶음(05)(06)","74.02kcal","오징어젓무침(17)","58.26kcal","미트볼튀김(01)(05)(06)(10)","701.64kcal","","","2653.69kcal"
"2021-02-23","맛김","5.25kcal","깍두기(임가공)","28.75kcal","배추겉절이","25.96kcal","","","2653.69kcal"
"2021-02-23","김장김치(12~2월)","27.01kcal","","","깍두기(임가공)","28.75kcal","","","2653.69kcal"
"2021-02-23","농후 발효유(02)","96kcal","","","","","","","2653.69kcal"
"2021-02-23","용기면,앵그리짜파구리큰사발면(108g,다수공급자)","","","","","","","","2653.69kcal"
"2021-02-23","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2653.69kcal"
"2021-02-24","밥","363kcal","밥","363kcal","잡곡밥","408.97kcal","","","3067.42kcal"
"2021-02-24","두부김치국(05)","53.2kcal","된장국(일품용)(05)","57kcal","닭고기육개장(01)(05)(06)(15)","137.68kcal","","","3067.42kcal"
"2021-02-24","생선묵볶음(05)(06)","127.97kcal","야채삼겹살볶음(05)(06)(10)","599.6kcal","조기튀김(06)","531.59kcal","","","3067.42kcal"
"2021-02-24","양파겉절이(05)(06)","24.24kcal","모듬쌈(05)(06)","71.64kcal","콩나물무침(05)(06)","36.04kcal","","","3067.42kcal"
"2021-02-24","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","갓김치","11.52kcal","","","3067.42kcal"
"2021-02-24","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3067.42kcal"
"2021-02-24","망고 주스(180㎖/캔)","26kcal","","","","","","","3067.42kcal"
"2021-02-24","한라봉","79.95kcal","","","","","","","3067.42kcal"
"2021-02-25","밥","363kcal","밥","363kcal","검은콩밥","404.3kcal","","","3175.74kcal"
"2021-02-25","쇠고기미역국(05)(16)","38.06kcal","순두부찌개(01)(05)(06)(09)(10)(17)","152.6kcal","계란국(01)","52.63kcal","","","3175.74kcal"
"2021-02-25","김자반","43kcal","돼지갈비찜(05)(06)(10)","377.78kcal","찹쌀탕수육(05)(06)(10)(12)","638.76kcal","","","3175.74kcal"
"2021-02-25","닭순살야채조림(05)(06)(15)","161.33kcal","도라지오이무침(06)","36.29kcal","시금치고추장무침(06)","35.22kcal","","","3175.74kcal"
"2021-02-25","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","깍두기(임가공)","28.75kcal","","","3175.74kcal"
"2021-02-25","유산균 발효 음료(02)","56kcal","","","","","","","3175.74kcal"
"2021-02-25","건빵(참깨맛)","249kcal","","","","","","","3175.74kcal"
"2021-02-25","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3175.74kcal"
"2021-02-26","밥","363kcal","현미밥","399.3kcal","새우버거(01)(06)(09)(12)","944.8kcal","","","2709.09kcal"
"2021-02-26","콩나물김치국(05)","34.37kcal","돼지고기고추장찌개(05)(06)(10)","102.03kcal","삶은계란(01)","70.08kcal","","","2709.09kcal"
"2021-02-26","호박볶음(05)(06)(09)","40.3kcal","멸치고추장볶음(06)","95.29kcal","쵸코후레이크","0kcal","","","2709.09kcal"
"2021-02-26","우엉조림(05)(06)(16)","96.43kcal","고등어감자조림(05)(06)(07)","160.47kcal","","","","","2709.09kcal"
"2021-02-26","김장김치(12~2월)","27.01kcal","김장김치(12~2월)","27.01kcal","","","","","2709.09kcal"
"2021-02-26","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2709.09kcal"
"2021-02-26","가공우유(바나나)(02)","167kcal","","","","","","","2709.09kcal"
"2021-02-26","주스,카프리썬 사과(200ml,파우치)","60kcal","","","","","","","2709.09kcal"
"2021-02-27","밥","363kcal","핫도그빵(01)(06)(10)(12)","789.53kcal","쇠고기덮밥(05)(06)(16)","515.69kcal","","","2652.23kcal"
"2021-02-27","북어채국(05)","37.47kcal","콘푸로스트","150.64kcal","감자양파찌개(05)(06)","87.37kcal","","","2652.23kcal"
"2021-02-27","비엔나소시지야채볶음(10)(12)","340.03kcal","야채샐러드","17.38kcal","브로콜리/초고추장(06)","47.85kcal","","","2652.23kcal"
"2021-02-27","맛김","5.25kcal","","","김장김치(12~2월)","27.01kcal","","","2652.23kcal"
"2021-02-27","김장김치(12~2월)","27.01kcal","","","우유(백색우유(200ML,연간))(02)","244kcal","","","2652.23kcal"
"2021-02-28","밥","363kcal","떡만둣국(01)(05)(06)(10)(16)","594.81kcal","밥","363kcal","","","2218.64kcal"
"2021-02-28","홍합미역국(05)","19.05kcal","배추겉절이","25.96kcal","순두부김치찌개(05)(06)","63.85kcal","","","2218.64kcal"
